image_embedding,reference_embedding
"[0.3938470608806363, 0.8808870283518516, 1.3522472324727335, -1.363880780670706, -0.6371629347331577, -0.4981503592263928, -0.5789533642305933, -1.836067741297052, -0.8001333542024149, 0.018535300817661825, -1.4956060057343463, -0.5605027933246522, -0.44705158120021543, 0.3321512921502361, 0.8846279309367696, 0.9265169613910111, 0.23011318532415223, -0.7439403355148818, -0.7647645645821972, 0.21072152127565505, 0.40457320453186546, -1.215589575884727, 0.8051228348224574, -0.480019680747664, -1.065893482234601, 1.0535660578614015, 0.9816433175223679, -0.16742030466430904, -0.21522459098348445, -0.3894992700377013, 1.399988215817112, 1.2365183498686376]","[-0.9948937943739241, -1.4047547593414673, -0.2570139363062021, 0.037666892372394005, -0.9141092252044645, 0.10628183259449232, -0.8948120290118168, -0.4432050363072022, -0.3928500315907476, 0.578682380421384, 0.36226783793833306, -0.394399228552249, -0.6823447679717204, -0.22810706400744296, 0.5138920142331157, 0.5574087318567447, 0.07907409919618792, 0.1759078457657673, 0.4960227215488389, 0.17350804475232381, -0.0035684158711085045, 0.13927692063145206, 0.5373788308826288, -0.789099243086636, -0.9211884781241015, -0.44912702250656705, -0.045270704278861484, -0.1891469763917075, 0.2774993963793701, 0.4875268957203803, 0.4305088361122086, 0.3600392570022371]"
"[0.2608204443716188, -0.14083037514112484, -2.103018732862381, 0.1323643530632447, 0.9236030977181624, -1.8370605898586727, -0.7393637899873071, 0.7561966097416226, -0.8054974998076728, 0.9801229585704878, 0.7127653384995717, 0.9014422717962245, -0.8957004753764662, 0.4440741093826251, -0.868591852352055, 1.1105814367822155, 0.3088190923866504, 0.04326267479753927, 0.07142109446445064, -0.767451567511285, 0.22034599278688413, 0.6496530307990372, -0.004634794333966565, -0.15732656131264064, 0.10871833966620693, 0.47161856685544196, 1.3002009177324914, -0.4082288997837246, -0.9089106502413152, 0.7349614839951938, -0.5310818228507784, 0.8835826873465512]","[-0.30145608513949296, 0.9002699304866372, 0.40439978356680634, 0.16165626331501165, 0.1745105243868827, -0.7479163675019389, 0.881827958221438, 0.3337811621866391, 0.09015110158270104, 0.8428523407043373, 0.7942641554796981, -0.4940209597068849, -0.09660116754295535, -0.005707370682155584, 0.3161443357297195, 0.742185718715558, -0.18010122169810266, 0.09210599262292925, -0.5504149640656121, 0.19291900135405463, 0.1962254069956031, 0.3069168953136338, -0.09880159548928166, -0.43060085268806414, 0.10923523367469408, 0.26170624757706173, 0.3973441344477129, -0.22617691754406524, -0.217135345763469, 0.15702116335231478, 0.2274579989791996, -0.2700431201978774]"
"[-1.1842045230374691, -1.2915132512678837, -1.7547642777493964, 0.16130491140842868, 0.023020353639961456, -1.5035275001955546, -1.6741703333529545, -0.30736941680457225, -0.6113807293289575, -0.827154159867167, -0.907801749860575, 0.5268412710865821, -1.4704633822089452, 1.0765293864208145, 0.3348039286226653, 0.08435905944241714, -1.4737585944261573, -0.35056171357259897, -0.6727254226898575, -0.22449089941552292, 0.1375629220855254, 0.3715248549954839, -0.10591164202040841, -0.01974787718548563, 0.4320864866008914, 0.5144890811590026, 0.7999039387284478, -1.93097736680267, -0.212674910620387, 1.587494049615869, 0.014209293521431483, 0.2760227518558576]","[-0.34483894117954533, -0.507473339702573, 1.789050606884485, 0.2885968256366701, -0.4431032596607214, -0.54489283501663, 0.2904048970834809, -1.0028536689745973, -0.3249746307897912, 0.699870607520676, 0.4261916939755384, 0.33624871762397884, -0.11229327004158361, -0.3154798897725614, 0.0964116531497305, 0.7573632514010163, -0.2108902162858336, 0.5075194045137389, 0.2047231612105178, -0.7099645234132632, -0.23611858159730878, -0.0269371626267886, -0.7614952753123719, -0.47530177443361254, 0.19584706541016955, 0.6755955680161603, -0.0012323282778203824, 0.3797702950213042, -0.25331842172123237, 0.042343489681700465, -0.09647327525620739, -0.07545470909883036]"
"[-2.5284540759198144, -0.43495724582932543, 0.5434614305330485, 2.4746255867203755, 0.2895288830949374, 0.46002801366984286, 0.048271693432480514, 1.0525967368691311, -0.32604409057421835, 0.9034342174854214, -1.9088457355643889, 0.5424888657770125, 0.11858800868158398, -0.32798940199197935, -0.3490452567532637, -1.0779187647805633, 0.09555122460658527, -1.7699303841966958, -0.36233996114764816, 0.6711709610024668, -0.767279552460495, 0.7393200799176397, -1.6200953340770319, -0.3742960237949416, -0.38727807228815647, -0.30838112640457954, -0.46985770364238255, 0.7761528593139987, -0.9403222569894775, 0.023635730596532817, 0.885753799427633, -1.278868304248074]","[0.8473070431393475, -0.7133151328593884, 0.1834804045248584, -1.3670300260938824, -0.18512399071612742, 0.5097711369441843, -0.12444563166289128, -0.20119616726703105, -0.36788411552130074, -0.12237439117220182, 0.19623978428326344, -0.4886022637729052, -0.13428419074559564, 0.2847514291256635, 0.1942282053385537, 0.14866657309441625, -0.3022409570761745, -0.4275208165621039, -0.022307857970093728, -0.41986467878108696, 0.17591621719530148, 0.44791619629988383, 0.5199375506078731, 0.030723021384384614, -0.20661408433254239, 0.3184769367265969, -0.6184130228786594, -0.26518685810807796, -0.21478234881688424, -0.06104455462360306, -0.32192672377362774, -0.04669666663261574]"
"[3.5772997894202883, 2.432213823850073, -0.9951838214233418, 1.4577650159032882, 0.6854930532268941, 1.8558500613102986, -0.541723903229051, -0.03370736141714255, -0.8823985634660679, -0.6139851120886943, 0.8500648301522127, 0.22477104634011058, 0.5642932876216549, -0.2573727668114996, -1.1804019582211636, -0.4649727065412515, -1.1097760850076588, -1.2156606134810417, -0.5479255820251491, 0.22278653126838124, -0.2504544523133286, -0.44371229561212916, -0.38838164847534346, -0.7458986161136477, 0.3452207658875764, -0.43834269248474705, 0.09149148949585603, -0.21876651995694213, 0.7512659596044613, 0.16597923547215704, 0.5437411165256948, -0.018739162596407927]","[0.5223621433368691, 2.9915242001524276, 0.16215786532182594, 1.0108375028719827, -0.586073642467066, 0.7545183864780921, -0.044142061082860014, 1.3333720538773774, 0.14081572758064997, 0.5191608254023352, 0.23566145978426706, -0.492475317295905, 0.1966586996478945, 0.6155623748985187, 0.4068894900297767, 1.0375384703488164, -0.42583409806707423, -0.3950464937999785, 0.18378660306712105, 0.15514684430872486, 0.27900658814937324, -0.02944631474148877, 0.03812440525650671, 0.2230396680886071, 0.28537157435573063, -0.39188613038332837, -0.08115031642385255, 0.5961903225420743, -0.47165226762306156, 0.1931112635594057, -0.22691819945157846, -0.03350395999226083]"
"[-0.47590054361642037, 1.5565734959058501, 2.4769038829804275, 0.36025736367115146, 0.46833137511250356, 0.7897576923571764, 0.4220303685772954, 0.32945013724973693, -1.2977245488147395, 2.797604470516793, 0.12525611501309933, 0.6593468546159932, 1.136163663473794, -0.7028121895478682, -0.21844872335917065, 0.057441451152793865, -2.771646921156175, 2.506090886684334, -0.382257892483412, -0.15057057604171784, 0.2769909295242539, 0.6651492061045366, 0.7334030154554847, -0.6279177776581849, -0.15497342626044713, -0.5405441914051109, 0.5541992528955476, -1.1294316460641618, -0.05953231220540401, 0.7540345122102501, 0.34408158337135775, -0.7042828848866391]","[0.8368981805418138, 0.923178008736918, -1.0316280183155029, -0.16642068388004821, -1.0973052690548364, -0.5770927502515292, 0.6419543450497003, 0.6548822857912636, 1.8169145317722601, 0.050488624512465476, 0.08687818931548022, -0.9588327188755482, -0.1494638598172247, -0.20906662668600395, -0.754805713505068, 0.6660708598667279, -0.8068894600234294, 0.6789617184555098, 0.3065188143838661, -0.34807926212041235, -0.4330666950256294, -0.06170709949844827, 0.5357538794095129, -0.018808783066180446, 0.14381485538867986, 0.467088509677779, 0.266211306218864, 0.3322362053974104, 0.2702260817208223, -0.11632375685329421, 0.34747765719137524, 0.0016078418024460866]"
"[3.4172733298694, 1.799931085054572, -1.5844053625103962, 1.2812641792475088, 1.2203022898110856, 2.8483905416336213, -0.5133156786108577, -0.4567455425839417, -1.0843479663102225, -0.3271458980785996, -0.13007364572641805, -0.6927607829184635, -0.17031518562928577, -0.6179733438314386, -1.0927331691958082, -0.4128099263455182, -0.48004572754074204, 0.4939123235913407, 0.4001138729176778, 0.09465057768573555, -0.12326859183186993, -0.20003469782919917, 0.6493189062021977, -0.2376916897030825, 0.2369809569849019, -0.8847979845175095, -0.30407721030313956, 0.2632389433538744, 0.38515319046176705, -0.3255537016796972, 0.532191222152475, -0.3900666460520404]","[0.19524398183805558, 2.618509764250286, 1.944257928461773, 0.09321259281123383, -1.5504093507955663, 1.2168696459454997, 0.8716664659240666, 0.7901943954030632, 0.6334092946274824, 0.36647022086032127, 0.1068952432185316, 0.04029973290958126, 0.26579913025183205, -0.9386854888515404, 0.5451561060354864, -1.4550496653933296, 0.08162960689578914, -0.6396317900044944, 0.39589568226946337, -0.32740177643024215, 0.22522542074995827, 0.007595686937445467, -0.05672194682499527, 0.39128620669782893, -0.42146638960015975, -0.11335471662588399, 0.08585193894007007, 0.04124799441005985, 0.325453616474004, -0.3336935504345956, -0.2923717027059069, 0.44913748653485963]"
"[1.1200211011760626, 2.5689952707259875, 1.9620381330285852, 0.9406474620385721, -0.15479737743574187, -1.9227458286748522, 0.507124334726897, -2.9311427723774894, 1.102564008140003, -0.1262371620396651, -0.01576982125551263, -1.1901496504404405, 0.48675673444662665, -1.3749798028743367, 0.029697733585415678, -0.704221939025468, -0.3446366785443176, 1.1114966779735334, 1.2777953529998092, 0.6798978868898964, 0.2947334874364265, -0.4632297278073119, -0.2648054036220204, 0.06903938121013384, -0.11355553054612068, -0.19515391406631172, 0.6271270657192901, 0.6312069131473637, 1.0889027349180915, 0.3377087543212212, -0.03231547656453876, -1.019868661834305]","[-0.915629097676696, 0.5736434559956214, -0.9235106591558812, -1.2916332086048632, -0.3261229579153215, -0.9707428595881263, -0.17308663317036949, 0.7792655658898454, 1.7535188014673762, -0.3183410967779286, -1.1166509820988872, -0.28452023361506984, -0.5224510358911902, -0.06647512381117593, -0.5979510792425647, -0.3096963582937983, -1.2078190402870157, 0.3177767380541504, 0.22776921718280804, -0.45408942381608763, -1.2168796563123188, 0.6210614340009878, 0.22377745415958275, -0.2618656177522554, 0.15654473079184011, -0.2809971620388362, 0.0904861782055423, 0.35109175605184884, -0.11910023896802296, -0.12283613214357622, 0.5379950703309198, 0.4096246787111648]"
"[0.7575680245696215, 2.2283464875141554, 1.22141765590232, -2.1973102586539355, 1.0545486311219197, -1.693865759425355, -1.4155007016700119, -0.035275719710269916, -1.2407347180444073, -0.3140232104382775, -1.1850714611911886, 0.6495588854763888, -1.9278834806329834, 0.11648860265450534, 0.24302338549110677, 0.12054177273634505, 1.125161283361422, 0.3106624257728848, -0.22969697516505722, -0.6988749945005465, 0.4162148484056462, -0.0169089985010746, 0.46136582531537745, 0.936534454666584, 0.05850076056182867, 0.6631022006660353, -0.23639186091631578, 0.3490774416592716, 0.20337838177472428, -0.5198779710331819, 0.09632081258383118, 0.8921040428933174]","[0.40269037059187374, 0.558384541417856, 1.771485167451641, -1.8152924307615619, 0.6773599247249618, 0.630795834127748, 1.5076775859418705, -0.11793879440978987, -0.5719270679386947, -0.42575588142756304, 0.35422091982892023, 0.2091458180455243, -0.570641349174307, 0.30619212196235523, -1.3268316233718063, 0.757151354835534, 0.6299620639128845, 0.7857594135813725, 0.11244778809928582, 0.5648104571604788, 0.2541592343369972, 0.009377758761433822, 0.018390637880044924, -0.013459731084444738, -0.06907489147866645, 0.22603967909355688, -0.3998650253323253, -0.01041152007211164, -0.28105910558555175, 0.00956352267025002, 0.12984833679147811, -0.007510908565428084]"
"[-2.4733404030042934, 1.3902702783212921, 0.07157149561970104, 0.9244994747653029, -0.7008860519665249, 0.7117140031363522, -0.618545794613663, 0.43635367153693577, 0.3273300821967769, 1.5429548470251795, -0.8651414820845492, -0.9973570395533812, 1.1896281554717616, 0.19905617505964335, 0.03292224549633688, 0.4220612978197891, -1.2748973117889635, 1.5640932249687067, 0.8484235357281031, 0.008455881331395809, -1.1060610299230227, 1.6522917427501957, 1.1880884416109712, 1.6849749897019024, -0.7301159760051611, -0.24566326522712117, 0.693446497163508, 0.8510845496494821, -0.3791853789643923, -0.9388530412941724, 0.5434232555760192, 0.3746688797837817]","[0.7366702475089503, 0.5998160750653045, -1.5094119366658003, -0.8165233804920121, -0.9154508210065478, 0.8116281290306975, -0.19952818509475256, -0.5614650954264194, 1.6626876979503487, 0.42191687583629, -0.006153732318496961, -1.2457559756161087, 0.0828182720036297, 0.04336634152341939, -1.0259668384406435, -0.4586009041143269, -0.923498626631238, 0.8241496589682011, 0.7145254574591182, -0.7601064180220932, -0.5368463973539871, -0.5874125329743627, 0.27020092113009403, 0.24727683955731386, -0.27919428925479745, 0.11043692710869343, 0.17465808220309523, 0.9575160595044394, -0.07857465564904179, 0.14644640128965228, -0.14098279685092438, -0.7312905217678292]"
"[0.06827038650562654, -2.948664677373475, 1.8437588425830156, -0.9469014413853477, 0.6696979589659683, 0.7432941551885217, -0.17490157533522213, 0.3154231187849505, -0.7738820847799986, -0.2186038118765876, -0.512248723729718, -0.6268421302304288, 1.0730824781583461, -1.133865399823654, 0.7079623883756859, 0.13196363571524614, 1.5877034318802974, 0.17537829375352038, 0.1266072444961492, -1.5901122178534979, 0.5635016939501756, 1.337200704804887, -0.9903314266486857, 1.1845692352130053, 0.8340328326514805, -2.4874430388983377, -0.4016722554613426, 0.7254542476406086, 1.0038042834574707, 0.18585469765035248, -0.6450861566279024, -0.20858053183555636]","[0.562988763830557, -0.9681942491708757, 0.4252075960363407, 0.3910641494577444, -0.4589802576931926, 0.2837044091871562, 1.4726828985201899, 0.5322533839209411, 0.988836288270025, -0.40220067327753745, -0.5025254532578329, 0.27105944750274097, 0.2736773536241927, 0.3298327979319554, -0.4264796539548521, 0.15805638475303918, -0.2784038769870808, -0.5525552002719134, -0.7285781881339258, -0.6891716162420857, -0.007258938533452688, 0.5538778687079043, -0.3489196705615073, 0.0482843428704702, 0.22429703322194916, -0.2680546319730668, 0.3172486497235197, -1.0591403623715887, -0.2701662465376366, 0.018170606371122822, -1.323004469049059, 0.39815211736977835]"
"[1.1588034363990818, 0.557008957790094, 2.789033144933845, -0.6937942415826354, 2.576584436101839, -0.9653079525203601, 0.3107218460841024, -0.6590924202562488, -0.8434689197269803, 2.0519777220254465, -1.1771672111167348, -1.3700640178989372, -0.11494022509163355, 0.019255920094629186, -0.16399686190653245, -0.3533646477790159, 0.09479637917415468, 0.7428639258425832, 1.7205840615421666, 1.0942265302577852, 0.12351200291238783, 1.845313299812688, 0.24960507878519675, -0.07667957251293597, 0.27250149370084603, -0.11966415832954513, -0.21917071820663464, -0.9113091833753981, 0.5420136733083883, 0.04125245055622025, 0.2900143428637596, -0.5149994397394602]","[-0.307459079678249, -0.2589891165502252, 1.459647322912803, -2.241138948246458, -0.04497968103883726, 0.5302077227893676, -1.5187623532820833, 0.4100589257561129, 1.801559036106188, -0.8097310041007717, 0.5710035272300373, -0.839455598290764, -0.9576888568497106, 0.5722984589558467, -0.7616483130907192, -0.22189477767951366, -1.1654517831957418, 0.5480462769898841, -0.5183795785669061, -0.2214928768219567, 0.09085792096469855, -0.19011155837659607, 0.3671898376214372, 0.361192416480882, 0.3068054129792652, -0.13794615287576956, 0.39435210280838845, 0.25371880800312585, 0.2081477502253031, -0.4143516796288013, -0.11981452687249958, -0.09422338843108093]"
"[4.0199228460358984, 1.7043802389792115, -0.5598745022937325, 0.5299639564679287, 0.13850524377823598, 2.92555482889947, -1.5293460238895218, 1.2006467734733257, 1.0857097382810965, -0.8991160958273313, 0.0876285958567477, 0.31805641522823397, -0.23267918750248195, -0.13306025914434724, -0.10673520349722913, 0.11446787314183936, -0.23170702029767337, -0.26892432261946536, -0.6168711847818221, -0.2389966986370276, 0.7824572882887626, 0.36386401326457796, 0.07237064506656356, -0.09914170905620016, 0.029566922740066382, 1.0767328114520769, -0.081455218255095, -0.790399225640878, 0.2710701033751464, 0.08771053322661346, 0.0932727053616188, -0.516340664996142]","[-1.1528349947791579, 2.1765587723618003, 0.5155009963592958, 0.4228585576145083, -0.8003403210962102, 1.61218667235065, -0.4402468687852967, -0.0001246798705723533, -1.0099518519949064, -0.5570837037543437, -0.6419170791922849, -0.10342604125469942, -0.7955069693994693, -0.06400321103151466, -0.1186092340004102, 0.5750272140265622, 0.21759712727586353, 0.6614975489644984, -0.4609540494097032, -0.2751385052193937, -0.046856574301499115, 0.41244317244635115, -0.4797056431994899, 0.0543933802025123, 0.5889961184281388, -0.40261574898862446, -0.542387602795247, 0.5098717067284163, -0.6958206791409166, -0.0005873010168950287, 0.6493914844509586, -0.12170731555089263]"
