image_embedding,reference_embedding
"[0.567652151081556, -1.529472932684736, 0.7474934965526321, -0.029510481287394107, -1.4497486751862148, 2.4543348488621732, 0.3017630352418083, -2.050102118861671, 1.2342440358827294, 0.9460294079691608, 1.2701988486660223, -1.0135630236889341, 1.0260747956539713, 2.490181221319315, 0.3881979258356734, 0.06907322679009026, 0.11893365227334389, -0.30391511605014293, 1.1439893937849035, -1.0233967794242325, -0.3895822498846533, -0.4595271504498537, -0.04855690420923543, -0.8235738425597479, 0.8716658926392963]","[0.6060645328413058, -0.014992357822792297, -1.5385847731014441, 0.5837756567106688, -0.4474952118506197, -0.4816643457037681, -0.34411024455135353, 0.5440394229998493, 0.7167822898646155, -1.570797820585021, -0.10637169577475672, 0.4756915880539784, 0.7611534020253776, 1.0247892508674064, -0.8191351709628311, 0.0038063139446032406, 1.1394361062310407, -0.07110362551019052, -0.5044666322202553, -0.6119524510170928, -0.22702054172631927, -0.9382197347098445, 0.0863816607161106, -0.7506520579334749, -1.0356701407878295]"
"[-1.2906686688979685, 0.7306753283247067, 1.7730567032969957, 1.610346396403166, -1.4119618550818953, 0.5040953858562368, 1.4626417325308294, 0.7807322642026518, -1.687540969827634, 1.256580007573837, -0.9485408205421905, -0.4544584959418143, -0.3830145627920586, -1.44337258682962, -0.6566613423185195, -1.1924156253628426, 0.0724523684619737, -2.041432985008535, -0.21110953027387452, -0.10807326266933368, -0.96372347430397, -0.6516069200442094, -1.254632279026835, -0.6215262081069021, 0.3356362151967192]","[3.1887181767976247, -0.3168480289947114, -0.6910169505796454, 0.41363562378015595, 0.2177217604169356, -0.006758274225718339, -0.45278669337723654, -0.13230324760731585, 0.19705272080122296, -0.022367618893256867, -0.6405461837840982, -0.7477170593860973, -0.4326800484061736, -0.4592083261958786, 0.9234626062726522, 0.2759879956213312, -0.06027195302438907, 0.19741287630104848, -0.23913472474046424, 0.2775147259675553, 0.48977500252111905, -0.02277896000870009, -0.49776980997236153, -0.08716830009232811, -0.21887222500929557]"
"[-1.5370125583026364, -0.09519689599195108, 1.517241315680533, 2.101750508529758, -0.8404967159219402, 1.166641429520601, 0.9795736054093429, 1.339501663939832, -1.1070557933422935, 2.081583752358527, 0.7942653868078449, -0.2212941480568136, -0.6893988231093933, -2.0395443580434542, -0.32433142070055226, -1.0197966532346632, -0.39552978694612684, -0.6294084960845703, 0.44203432041050617, -0.010261259064092044, -0.1000268465626691, -0.6213186428802321, -0.8967140536273674, -1.6743472262499184, 0.5188272731521208]","[0.5671861968346363, -0.6753831940416918, 0.2053802247325645, -1.5645140911354363, 0.24624105681220698, 0.40787101028417677, -0.2732417661656255, -0.1379693616011858, 0.05927207825858109, -0.9188436962598721, -0.32336424107241407, -1.0701687055288243, -0.10699624767905799, -0.30334712845396183, 1.0786421270512232, 0.2646521975579849, -0.37564890525068323, -0.4059037110394577, -0.050281145963000956, -0.3793540941711132, 0.8022783013456936, 0.3148847489227984, -0.6638995455401789, 0.040091725653514765, -0.3891234141881726]"
"[-1.8005994815246495, 3.346352379372254, -2.285642154239783, -2.322019216883948, 1.2321881229641782, 0.27039808577742197, 1.1877619930691776, 0.9865742193437659, -0.893897237384145, 0.2430145536795413, 1.7500679364106915, -0.14059096187615908, 1.216274704751489, 0.2839562943552974, -0.8644327735321116, 0.6701683698920997, -1.847787254922082, -0.296019141515904, -0.2592908451961475, -1.2605910194881622, 0.1757233949282191, 0.09574253715810457, 0.7057638320810503, 1.0207029850267908, 0.3632183787339821]","[-0.9525612246739319, 0.795290471494817, 0.5838980465210316, -0.7517523620008727, 0.08361558986695357, -0.18416366641884407, 0.5632336416603729, 0.717004430930052, 0.41169415683766003, 0.44826350289118516, 1.5492587987625952, -0.7330881526693065, -0.2101846563625651, -1.018629479783189, 0.42952462871546043, -0.8453014185546971, 0.5910476691027183, -0.00722677906715462, 0.41834201343506966, -0.7424175930805447, 0.3668562037026047, -0.08300939851785753, 0.4969926062617663, -0.4002557236051804, 0.2994310083330708]"
"[-2.6223299520187378, 0.996800893287322, 1.1792807164926713, 0.618227953837691, -3.5002163843849967, -0.07119092401275025, -0.12256943561522479, -0.9502732965558375, -0.1725937736150584, 0.540287225839038, 0.3727723506455207, 0.25220123202486433, -0.8105924332266394, -0.3328694747156571, -1.3019725570923828, -1.3540291000195934, -0.34289270738580957, -0.4947419365809762, 0.19685932394017325, -0.09228175159552213, 0.5474321416603387, 0.20259536226941402, 0.5985457232526199, 0.5792603561862771, -0.4247466366740874]","[0.6236101644845006, -0.870062396753622, -0.8718431182217372, -1.0812814562604285, -0.756534784411289, -0.7050692097592656, 0.6498055878494048, 0.11736747086156094, 0.03490569870849315, -0.515072117879889, -0.8928774279867797, 0.09899943948069491, -0.3219291582987837, -0.08687814817643781, 0.6091955839480837, -0.1262852295159002, -0.05915198654688238, -0.2709101323538924, -0.02078449451518829, 0.3455301493950141, -0.03796635283341325, -0.6350138971238408, 0.33832659568758866, 0.8878281911068714, 0.5016121770208036]"
"[-1.7061529135504543, -1.4658048334683556, -1.784835528343164, -0.022710532816930248, 1.0649684380558602, 1.0103980417706004, 0.3634946138962747, -0.545488955691233, 0.3840096109365425, 0.2736154153353804, 1.3837414798763001, -1.0323377808994203, -0.3373523382862938, 0.22249594705019804, 0.10175146814543722, -0.1555001496844328, 1.3593555455612074, 0.7907867381529126, -0.7395659979182253, 0.08436840810477067, 0.3009048131112057, 0.554614691592126, 1.3317101083364637, 1.2181329214159355, -1.4956169719162087]","[0.0691718848892283, -1.37726420257139, -0.8050375118979072, 0.935418691132799, 1.0131874476128528, 1.1473100296186827, -0.09523799691317736, 0.07599038911506538, 0.7459177650080386, 0.7259827422982601, -0.1500173824450606, -0.5711147065257476, 0.036795882653037404, 0.14138765081164117, -0.3864110249818389, -0.581222081132876, 0.15483424111134295, -0.45422613969220194, -0.22930584591225583, -0.1669907148213834, 0.8560641193964996, 0.2220708064823026, 0.00791303491399094, -0.021968917332780242, 0.012426803494549615]"
"[-1.1095841198855159, 2.428526681175525, 0.15431815181258593, 0.055361776358210005, -2.173567252909881, 0.6933779313285647, 0.06632259692982959, -1.3733686697129663, -0.16791963363626364, 0.8356246407752725, 1.690145058700428, -0.47980573361931106, 0.002216529666793317, -0.8096650297847737, 0.36741486426182385, -0.9938012849166723, 0.44575367022229556, 0.1404548809870361, -1.0272550442985098, 0.027920764471997535, 1.4632726836726022, -0.0713256675844456, -0.6373983009248256, -0.12907713811847915, 0.13468601293608956]","[0.1274721836425915, -0.5110921613882986, -1.3821330447917675, -0.4015856609139234, -0.9827747873073729, -0.12418399006334183, -0.24308176443065774, -0.4194348081709992, 0.5045469032535074, -0.32800440200261327, 0.05892699191784352, -0.3730289032773536, -0.8858935434497647, -0.9101137226915597, 0.6181201725629327, 0.1251319974097223, 0.5194196926763617, -0.3176695882129166, -0.19756719817732993, 0.3869364284906917, -0.1289038575733039, 0.1986113914301622, -0.2063715932374284, 1.0332685667649326, 0.6213788072266905]"
"[-1.8922997104919455, -0.9984511943347247, 0.15733885730096236, -1.5254050611232395, -0.5627199927337566, 1.2947913882249136, -0.06429947399818735, -1.2483508143605262, 0.26864270233013166, 0.4725751112325027, 1.3223085393573293, -0.5084562627512307, 0.11178797671771297, 1.3382575037557878, -0.38475203350056353, -0.7497075307695622, -0.24295682825927922, 0.8306480625437046, -0.29019203505860053, 1.0796650930745486, 0.542780912167438, -0.0699678544757094, -0.24584641049335884, -0.22687466993218325, 0.20674163757552985]","[0.9057543987370472, -1.3149746484941296, 0.7165391788243534, 1.1993322845773555, -1.6808986041122294, 0.08738136976790861, 0.3777895227749971, -0.016519089336854146, 0.05344587399098331, 0.17346455581261444, -0.046859590965611986, 0.22042270900313019, -0.16301322671415175, 0.4696143273054756, 0.11992368102992104, -0.879405771322839, 0.04774390315744987, -0.2566003922776699, -0.11370232091345531, 0.2814522569196935, -0.3753885502912941, -0.15408323664239754, 0.10167374659931666, -0.10265049222658611, -0.1740159544985128]"
"[-0.26604613078862116, 0.9012988959163651, -2.2510329047663253, -0.6345053653676601, 1.5402309263804157, -1.4000659328245273, -0.035845287547886705, -1.3467764940479228, -1.4548593429147056, 0.40494827967147595, -0.4918832192985774, 1.2956358463952546, -0.023382822907391396, 0.8334156028725389, -0.9089231862578465, -0.6483824933913368, -0.0817142352725079, -0.200931675477094, -0.8576048676123009, -0.7152764332555346, 0.6890409319169934, -0.5849792797466381, -0.11639411600269749, -1.5078953860454154, -0.42905549378359364]","[0.21027201496213604, -0.5675111223209862, 2.1591425323985187, -0.5859465274523561, -0.6264762765648763, -1.0594663111013964, -0.7617178470172271, 1.371962367699232, -0.5071158273240209, 0.45396923402451334, 1.1820247504228878, -0.7694370532872242, 0.23518049024925586, -0.08157008759509694, 0.09033632135455424, 0.5300277050706498, 0.1144035350751072, 0.07851703206791855, 0.4694488235341948, 0.6588709586227359, 0.09071524620638653, -0.2795343776343564, 0.19538447322725186, 0.050755036772995275, -0.529117940509746]"
"[3.816206366373524, -1.318457875571736, -1.1149387692433856, 0.3124248506332144, -0.041421557024794546, -1.4262971235606405, 1.854908366896927, 0.4053992067645002, -0.6033791932700575, 1.093936267302694, 0.2758911055699253, 0.3424916464893664, 1.3569144659368297, 0.24367235229085976, -0.13428098703322494, 1.0750599108947503, -0.03999205783357539, 0.02228535994336557, -0.17480497033008374, 0.285765267444255, -0.10892683504686312, -0.5754304826006276, -0.18525566603465102, -0.182556235630965, 0.5943657318486115]","[-0.12203064545242251, 1.5467581817034946, -0.09283934668642557, 0.3171548255696224, 0.23079647940913509, -0.7295869891867852, 0.9491607358918375, 0.4175971107418036, -0.03717198828140307, 0.6444941960396152, 1.83926398254245, -0.39059941407719706, -0.3441636479203972, -0.6951716658115284, -0.17006918493342627, -1.3768408568530317, 0.40325313839852706, -0.19595652172271233, 0.4010941912739575, -0.07556599269134864, 0.09253730488538621, 0.10699067078617772, -0.10449377920283565, 0.4696856830420514, -0.6133602881463445]"
"[0.6550564551157821, 2.876355986091028, 0.6955780223927186, 0.2777279776263369, 1.324132295374902, -1.7554224295173082, -1.40223318191358, -2.983069081181544, 0.34115899934627997, 0.2539375895949476, -0.9054113293064044, -1.4115183023531719, 0.9696458317999564, -1.3660693962073738, -0.2955178205316778, -0.6065245647464377, 0.2120909299556133, 1.987512619742174, 0.7603824125443884, -0.006854267127712978, -0.274022042449002, -0.1405488055539606, 1.0955474079497538, -0.515754553512757, 0.23950831270591827]","[-0.8628177117875486, 0.6635612691960882, -0.5099090019327822, -1.2632703910005263, -0.3029172681691811, -0.74097367450639, -0.34175397243666145, 0.7934969688849489, 2.061154572256546, 1.1915018394805104, -0.3228102125067815, -0.16228465071421447, -1.1394627571200093, -0.7191840339131652, -1.207642619995201, -0.2094709332139649, -0.45089802176486327, 0.2914545771848123, -1.431881052331151, 0.11364445683002453, -0.28513917599287697, 0.6839346877076765, -0.5663549663687287, -0.16127227389177534, -0.43971087949348536]"
"[-2.16286430916285, 2.4346118296808847, -0.6337878718368684, 0.28438666813684815, -1.203946287289597, 0.3254772596367195, 1.1763954879703606, 1.0276594217833714, -1.3768345630382628, 1.1944387180999394, -0.40801822989367337, 0.018862008318614988, -0.8917462733527222, 1.5291971754191502, 1.100836803242061, 0.6161458163824952, 0.5340634442482746, -1.3835392436956875, -0.11496612839172372, 0.028657144791504538, -0.18142776230740815, -0.2054649711950734, 0.43223613351160867, -0.47026310631478385, -0.09655392259528889]","[0.36161817992372247, 0.9510942297126427, 0.782552261465309, -0.6571683809995791, 0.03807567048374852, -0.7609156063013415, -1.574148225172332, -1.914104458009607, 0.1440938768473849, -0.30448701022745867, 0.2947944460112178, -0.2876341752541398, -0.45483395496854534, -0.675294540442307, -0.45889567009691373, -0.20963505861292644, 0.07204222044224384, -1.3120350860254368, 0.2554009332898893, 0.2869778070132381, -0.28248897935958, -0.05611264487750597, -0.07291377306471587, -0.2110751133147786, 0.5072885851906874]"
"[-0.6450763425044943, 1.0399668263245623, 1.816880074357281, 2.283808873806976, 0.621065499020348, -0.8588376984382513, 0.3558001400417507, 0.3780196640850158, 1.4422171770019756, -0.989000461288224, -0.7754886867362226, -1.9332581088206762, -0.40749819343667104, 0.6007747358930474, -0.9286420057319084, -0.5177654267339216, -0.351793614433592, -0.7350997695635977, -1.2170641232157238, 1.0723179635193547, 0.5980885532959175, -1.6376624321719806, -0.6458708259273713, -0.7445842777656954, -1.0933846395669178]","[2.039285372097311, 0.6185862886043214, -0.19877817193754885, -0.9803762823044064, 0.8478506415490875, 0.5602769601378568, -1.3430009489407784, -0.8616368803697205, 0.8130338847758928, 0.0031442967299502443, 0.9924048757499956, 0.1627798218830296, 0.4683127185048182, -0.11016259058719016, 0.4478164809669021, 0.6047595227076021, -0.5855323270900605, -0.729617446639549, 0.15014226101065017, 0.7743177978362339, -0.771442249540813, 0.1917345477538845, 0.18876417894162503, 0.10468098318595688, 0.26486638254699874]"
"[0.7885322546438008, 1.9498187433952598, 1.328535998812628, -0.6870720044674758, -1.6181218310555625, -1.4003989922490334, 0.48548052281287274, 1.7097696690517317, -0.290232399002785, 0.21820200756704228, -1.5273750530026489, -0.014625647211316635, -0.7583950909681821, 1.26618482288045, 1.287349133163146, -0.2889481838588022, 0.3970913014940141, -0.05641997371752563, -0.7281406530318596, -0.3206427706213761, -0.507876541558432, 0.38720782441289686, 0.7871685379018616, -0.7315931633287355, -0.17793106294023397]","[0.14430340588648297, 0.8082525999278529, 1.2254409260718337, -1.1858590876285853, 0.14605855399610826, -0.4741957648237853, -1.1380787123725216, -1.8956928052394963, 0.13769475600636696, -0.679888738538503, 0.9184445471842909, -0.1870142078792294, 0.14673997688076643, -0.12355339047550569, -0.5449091873472262, -0.3700517838743196, -0.13757111319991944, -1.4394618330970006, 0.5235933739765247, 0.6272666615708721, -0.14789939313725103, -0.16522228247377524, -0.1196444985713204, 0.027121077852738696, -0.23798881018392698]"
"[-0.36342304321612484, 1.1759558713913678, 2.1445958074103078, -2.0806810435028433, 0.33315942436113605, 0.9989969023345401, 0.37249264880367816, 0.24829371096650676, -0.15899732673995218, -0.030816892476042242, -0.30766543339621455, 0.9959030994240089, 1.0960559782437287, 0.5087912295843502, -0.3159656319251765, 2.357645609914403, -0.25714802689306115, -0.6643300766533458, 1.8369979103417626, 0.2645254353090769, -0.09274105563491447, -1.4264095076355772, -0.066900089079798, 0.5711690190484895, -0.17788525943963693]","[0.8501739546676044, -0.5340795219151294, -0.1689775072083333, -0.0840255996355032, -0.45910677083646884, 0.15886132307629372, 0.7517099952651087, -0.018634610403521382, -0.9776933404290133, -0.18030894367666475, -0.07751506866110533, 0.5303215842492585, -0.44025360480879455, -0.09748682476485582, -0.6811251408868881, 0.8614937250393785, 0.2636877375021641, 0.08117572645429248, 0.14199762253024434, 0.1691930818939251, -0.2939409727192059, -0.33621667064890715, 0.19313890684449403, -0.054224830316892014, -0.40132844222511127]"
"[-0.8930642060786631, 0.030146382238289714, 0.23307370135039598, -1.440829154139744, 0.5741464559325125, 0.8925546081739585, 2.4967974461939244, 0.2226223693897009, 1.1273161822298587, 0.018861331021417488, 0.30950516706047965, -1.4719730969082183, 0.21681037458778404, -0.9613695079873009, -1.705772446874063, 0.9463846561474882, -1.0950785454625014, -0.790332835940353, 1.0105158187204304, 0.00418445235573527, 0.8375124171603029, 0.41820291831840134, -1.4182871324135873, 0.21820480568152698, 0.172832386297922]","[1.0600715975600414, -1.3208019897336147, 0.6504942636501856, -0.07830228881908374, -0.13867117949324403, 0.41113824603335064, 0.23790917536969272, 0.7132094061844811, 0.7415756943177593, -1.568935597502922, 0.28026514222544013, -0.04816751754680896, -0.1242708407053339, -0.22756890386247142, 0.40369865585802667, -0.12696343329697923, 0.15342498200281776, 0.4183815748373347, 1.0502398944263969, 0.12716286194851908, -0.40111695260010044, 1.2544654905899624, -0.4531961271307629, 0.4774329699219652, 0.3681067227310456]"
"[3.7963563667046363, 0.2874912568408099, -0.01737847957951618, 0.9552577125331141, 0.5033186914436937, 3.3082560855375305, -0.9735730840323918, 0.7002897855472467, 1.7116231940713322, -0.6238676242068719, 0.18421949378466432, 0.09749920327354836, -0.8478680169076402, 0.6353402428368845, -0.28680862777011384, 0.6941182505390918, 0.2721330409154196, 0.12058275277260272, 1.0701068714949589, -0.2289640258928917, -0.0851280508703901, -0.37621541783285434, 0.07317841984214696, -0.07140024401324584, -0.22552392274951932]","[-0.2981561603953156, 1.2542619041474765, -0.17641351191559962, 0.23418843867182315, -0.6148025937496221, 0.6470300198323039, -0.9670349530863047, 0.03345460964595602, -0.5402261535100789, 0.12409750200926298, -0.34588431950908816, 0.11136624453670257, 0.4895884674223503, -0.07589611450751214, 0.6171455422985624, -0.631714802783448, -0.12021868267450267, 0.06838790721159763, 0.21866212661469758, -0.6660996833660988, -0.07567316228032206, -0.0010691455911865837, -0.2700109440808787, -0.15278412157253382, -0.005864326902642908]"
