image_embedding,reference_embedding
"[0.42851094839625065, -0.5153420940000476, 1.329636952153329, 2.4202324535261086, 0.05012234531027864, -0.6492234183828118, -0.10107816900204626, -0.6975452366154099]","[-0.669663981891053, 0.20551776110761688, -0.5282782431194665, -0.6155128674116509, 1.1496153339199557, 0.7706842724247625, -1.1186892088493727, -1.8385773818060953]"
"[1.0158197538197364, 0.039871248549223755, -2.2640028673466155, -1.2410706932572515, -0.3283231499484981, -0.7142973281171381, 0.5676734278972503, 0.6548491264392861]","[-1.783180168939301, 0.7038195738829289, 0.011851825883826848, 0.793759809076555, 1.0059257149437402, -0.3538624280010344, 0.9147006131435542, -0.5611642055562162]"
"[-0.4768160864337749, 0.7367920526642867, 1.084407608985064, 2.553840862826181, 0.058206368610609724, -1.2227725070480455, -0.17034365348619757, 0.18882039977537604]","[0.7486812974712569, 0.409566160689705, -1.4169138100490084, -0.8936710933860916, 0.5465656038342671, 1.033359206642219, -1.0765503213147718, -1.5779421172135184]"
"[-0.6615513910265867, -0.9690000712035887, 0.7170419831336723, -0.7661040310018721, -0.24930368258106608, 0.22310673226866468, -1.1239866238517415, 2.4175251630768906]","[1.093398716217992, -0.8263788025087115, -0.4742032958007194, 0.4581850546470624, -0.22797199586479094, 0.2212366260721402, 1.023887441798681, -0.43551745978070944]"
"[0.09931635603631296, 1.6016347788889245, -0.43067068948159354, -1.2408955766095193, 0.5817831669203516, -2.233282651696377, -1.4877268286867809, -2.162464309634183]","[-0.24412971969172467, -0.4110057381047672, 1.1945759630052741, -1.2527122956882206, -0.557279259172604, -0.5326360880078143, 1.7131562361143904, 0.26342357358888036]"
"[0.1394533208578038, 0.9094376866695765, 0.15169094612208922, 1.011528761440837, -1.5284519042869884, -2.107490616252653, -1.5041574813339138, 0.12156161344961419]","[-0.11073054466541575, -0.3201156746072035, -0.33644178780929146, -0.4746157261363482, 1.1837916149598142, 1.0004809044389167, -0.6230718368745404, -1.887991049538128]"
"[-2.0374661872499598, 1.105898667202094, -1.2631731118033518, 0.5185164163708932, -1.6033970829954332, 0.2700986994408624, 0.6637047592974088, -0.7118313303160251]","[-1.551577082251807, -0.5363290690756185, -1.2901697240840986, -0.9928963592629452, -0.32858880248981015, 0.2714522825512698, 0.01883636332252593, -0.005611667959399303]"
"[-0.3221517346037472, -1.1378985443662966, 0.8674354772674728, 1.4949715526471241, 1.0803653024172903, -0.5112742374840014, -0.01292729150980734, 1.3754197632709766]","[-1.2867565644011416, 0.2333526260397618, -0.8671267887104563, -0.6936535680355362, 0.940127702246175, 1.350420437903426, 0.4516580018297426, -0.5443572859528654]"
"[-0.6934673430654333, -0.5408892558425102, -0.5206522743518862, 0.7303503271966937, 0.5789569427541018, -0.39631496636309754, -0.42424832201859614, 0.6210029207741846]","[0.4650520287025358, -0.11686004585573725, 0.49100772485946415, -0.5863886047431282, 0.8441434914090468, -0.5915807734380868, -0.2711678514382348, 0.3241307507730999]"
"[-1.6729392728231747, -0.22652065678595237, 1.3099598250977724, -1.2448004025993114, -0.6650449211092865, -0.5154602357747226, 1.2711203384858931, 1.8006529962470759]","[1.3812006218146269, -0.7888733922893285, 0.26719932102952787, -1.4187939999480503, 1.3733005376718288, 0.6248291256389553, 0.4527153213793438, 0.7812376168515333]"
"[-1.2735985857790177, 0.8948420923590327, 1.3104337149292395, -3.354278295043802, -1.5348343725078886, 0.06603686464495823, 1.119515362572814, 0.5225314172369264]","[0.8272753609236861, -0.9200724308031976, -0.10872475232840602, -0.3049922896555274, 0.673065054895829, 0.2783280677881272, -0.13350207851343415, 0.9195323613171362]"
"[-0.8011629682180395, 1.9352132090817784, 1.0532560547385967, -1.2365754036073402, 0.5110744186731093, -0.9902621623131539, 1.222485374898922, -0.6601632362296335]","[0.21051999602501373, -0.8653369281659995, 1.145159213056459, -1.857570700873903, -0.4970922179927852, -0.5452860679907824, 0.9726335468979245, 0.546724423721198]"
"[0.9719147495252621, -0.9149767625922766, -0.19044098990880332, -0.798074940545279, 0.1049304507677614, -0.9927675559161385, -0.7277344845652876, -1.3540288911018952]","[-2.3799018182803016, -0.35801621170201914, 0.21010093334494268, 0.5484488209615145, 0.6657559245500478, -0.5001755035158938, 0.48884263154613555, -0.27777701330105287]"
"[-0.6053287784050865, -0.9421623979157645, 0.23200391423646782, 0.7833937555291003, -2.3300019179989957, 0.9269121294356008, -0.18875759891240176, -2.0457843742539525]","[-0.6333859186288843, -0.6050146279451794, -0.3177869969323353, 0.8113593972412145, 0.26972645948519713, 0.3606243715239607, -0.8496811908965302, 0.39204291014068127]"
"[-0.37152461762598177, 0.2381551749587129, -0.34253188092896847, -0.019996164749912684, 0.3016145550389567, -0.18221298189905766, 0.6260476841702034, -0.8491770605089216]","[-0.4174529090089125, -0.5611061769459533, -1.3388354568984984, 0.23886875477338942, -0.6782511076036994, -0.43521708092293887, 0.35879166714761196, -0.26213966643547515]"
"[-0.3146928872172472, 1.178812132913956, 0.8125649495128295, -1.9014910719033413, 0.26394502202167336, -0.16806827156040396, 1.2884850822476475, -0.29377983865381607]","[0.33767129905211624, -0.9609202430245507, 0.6412068738212369, -1.3233019153381933, -0.7318188971511511, -0.38185078620830754, 1.5178957565866575, 0.4258494622941274]"
"[-0.12052670237443247, 0.6564097632822392, 0.5288924418837808, -0.8852411756402203, -2.8162062222123256, -0.14795281980989228, 0.7417685848550275, 0.04804161373547517]","[-0.1588844169273099, -0.8710380580742553, -0.3389980778357162, 0.3938882394269173, 0.6164067383594283, -0.6561489076238649, 0.9600825255425373, -0.03869408596741263]"
"[-1.1142004503226388, 1.8691564957984776, 0.6747775507941153, 0.019612562949456937, -0.8455887222493401, 0.2121808218448384, 1.806718356253903, -0.22059343229421496]","[1.4418431593506504, -0.5139331702359651, -0.39688591281388397, -1.2562813634390304, -0.3989439949347205, -1.2189550939168536, 0.11127636684933088, 0.5342131584515247]"
"[-0.6637145378311261, 1.5212839747021352, -0.22711838600873996, -2.9703867945777063, -0.16383222665357605, -0.1171020680384362, 1.0352923305133952, -1.378961033798043]","[0.5580574406701718, -0.6344659651299094, -0.1921870416761288, 1.2248013744358746, -1.0734980139290606, -0.7366946947124239, 1.0257681807984604, -1.0533098820622682]"
"[-0.7284033460439049, -1.3649515304935569, 1.5758983500820924, -1.6128526624318806, -0.12210149484954165, 0.72855194824644, 0.6567727453739742, -0.4603118851342981]","[0.37130900316223603, -1.3602926993585103, 1.5614542498713144, -0.19517483958689397, -0.2597988104158488, 0.032231930975889604, -0.8877862211933377, 0.9104851983343085]"
"[0.3235989932468581, 0.38146084395795204, 1.1388158573411684, -1.322407595130195, -1.6507537456807708, -0.22677079389875857, 0.7281222189790071, -1.0540874813057057]","[-1.0903371597479536, 0.0042681229826566055, -0.7474805141787942, 0.899688658331762, -0.5346905509526063, -0.7625483509996254, 0.15306405954726937, -0.421413754116862]"
"[-1.9848949249940624, -1.8882288101502396, -0.21259496215554696, 0.9458197269774131, 0.09532208516503438, -0.013807370291687484, -1.2366590207517636, 0.7149972798887128]","[-0.12324623568090698, -1.7128459471233222, 1.0375181384935441, 0.03927283721230961, -0.007391950014010133, 0.028204043739589773, -1.2231160833640289, 0.6977139441040932]"
"[0.03903673776238825, 0.4825443773789064, -0.2236534947138081, -2.4879777426077423, -1.0188995682987554, -0.6765056876108666, 1.5894452223483582, 0.64237404432789]","[1.085860949122378, -0.6879811388761343, 0.6063447999457492, -0.1923973291008198, -0.8290026938456445, 0.386536412234872, 1.3787177890345566, -0.04176679240337899]"
"[1.142234769526501, -1.0803150221687954, -0.9356619225835865, 2.667819678257718, 0.4746221368013217, -0.4825796920830872, 1.4544266272275466, -2.264682299970512]","[0.3860584559163876, 0.5185512720854834, -1.1388407276752346, -0.42923858234478013, 0.05896075253892643, -0.638291072154092, -0.7320488854632052, -0.1578559078253127]"
"[-0.902259346760907, 0.9559979473315665, 0.3197507706874733, 0.20465379427446198, -0.18374104110413053, -1.2455181845410748, -0.5428547184375095, 0.2540708786081118]","[-0.471928358559084, -0.05289398106863215, -1.113246018658134, -1.2779482327238778, 0.19336290728840375, -0.3489658390687764, 0.6978552160497431, 0.20627964020843084]"
"[-1.788330523858489, 1.4584117231509006, -2.4355122096072424, -3.2521136372986446, 0.36871657726299323, -0.09090401900856337, 1.7310858746836797, 0.421693031284517]","[0.5667797484275633, -0.9070938790362948, 1.8611733047787204, 0.13012125343940217, 0.2081892383036645, -0.21304648459377404, -1.1123727040743163, 0.5455610390933618]"
"[0.5411540456310543, -0.5438975999253909, -1.9158268360191393, 0.8390154083258413, 0.6445775344259508, 0.7261765133815561, 2.6475264702979695, -0.42585934819572846]","[-0.5422505830870046, 1.5010707807897674, -0.5419769552793572, 0.609045772932504, 0.27035364531836975, -0.2715907438949172, -0.13710036491769434, -0.7161537052619545]"
"[-1.8880685849697925, 0.8664322492746483, 0.8280167506304621, 1.4954206280354503, -0.21380379452561155, -2.0768400672979475, -1.8023612205163944, 1.7145924158140535]","[2.6301921059987183, -0.5820713162330361, 0.40305494895740956, -0.9751843241459502, 0.9335175893226962, 0.770299420078246, -1.094928813883743, -1.1255599167397001]"
"[-2.3059613710685167, 1.4189858181683646, -0.9004601675803386, 0.7525800424401612, -3.704352630259984, -0.7902565797358191, 0.1028861800273903, -1.4646878064279834]","[-0.3404079809488798, -0.5734692024906614, -2.1562123039592334, -1.1673794779273374, -0.7576572277529143, -0.8090550678553576, 0.19906468664957208, 0.0628026049938592]"
"[2.6996299120612957, -1.9819022903969772, -1.4942808243284598, -0.9863120058022548, -1.6451487295038552, 0.16927219699737378, 0.2320746031382293, 0.08939758740651627]","[-0.33743971084277247, 0.15801223172479306, 0.06591907567220198, 1.5355499056786117, 0.2263400003679472, -0.2084375907972603, -0.13173723906104964, -0.42845151676399124]"
"[-0.34573622459753034, 1.6914976420572883, 0.48410489847629795, 0.7270109324737681, 0.8630770034964865, 1.6345841643343038, -1.2852135327773728, 1.0973403652350529]","[-0.2727247825672261, 0.8273101423325219, 0.14790674257169878, -1.154037610567701, -0.7991690998206595, 0.9235739577773259, -0.02082222677479861, -1.024489354293345]"
"[-1.8102950736262038, 0.7296853967482624, 0.29458758155530756, 2.3441452572707995, -3.273078511818215, -0.6801830712153198, -0.6579525920519191, -1.7926931754333382]","[-1.289109689816003, -0.5671808501159058, -1.3852075922668454, -1.1168839650375935, -0.8922057345590801, -0.8343267571921545, 0.20829491515218326, 0.3961527782245936]"
"[1.691500726597623, -0.4495917134356116, -0.9449785929215033, 0.6202322107873856, -0.14216810165622118, -2.0670409781970274, -1.0763146269780859, -1.092116769788786]","[-2.299850890249347, 0.34921138848423255, 0.21104243425708233, -0.3959962123448635, 1.0974676064687987, -1.0767533859906642, -0.43457892105285256, -0.2689600426729144]"
"[0.8597496649424914, -0.9190316288406982, 0.39833550076614455, 3.1014795635010275, 0.7354465786997054, -0.8137239024387771, 1.2145391867962774, -1.6886508886552685]","[-0.4486748939564484, 0.5790556679885217, -1.1850284293658766, -0.41375932406516597, 0.06587441557478688, -0.5636652453714263, -0.8773124763431391, -0.511245169668495]"
"[-0.05946349267084245, 2.240986913633327, 1.1076322072657534, -0.9418097600961558, -1.9369321795145473, 0.20969639072225257, 1.2173845135951027, 0.8879491460011448]","[0.9955035680238633, 0.5383917312370904, -0.4749092457945264, -0.07455461498500426, -0.1161617267797617, -0.8714341360594771, 0.1806442602138919, -0.3820948838159234]"
"[0.10928610927018302, -0.5846153207632968, 1.1873727558926999, -0.9012697887259086, -1.6711798515936083, 0.5581270572051725, -0.5814822695077801, 0.8479952426719366]","[0.5465175542400195, -0.8904499909117191, -0.9583850116864694, 1.0862255153238625, -1.1342267178215009, 0.22727818773679778, -0.21261417611586392, -0.23179980096169434]"
"[0.23925060758651825, 0.6191414449581538, 2.4614686978481233, 2.110067609661008, 0.030699602136513935, -1.0396444393885806, 0.6298713723105671, 0.7724572897693849]","[-0.35095769320220827, 0.7559615692379509, -0.4154874301474893, -1.1780335305302445, 0.2855954463958132, 0.958205955084919, -0.006630422309703357, -1.4295487161137865]"
"[-0.40653367378988636, -1.0988719384267407, 0.9674470862637286, 1.6057902296453956, 1.4273441648319813, -0.3423125213491077, -1.189761274866251, 0.5660849047635523]","[-1.9888294648646079, -0.41647376832257177, -1.147223252461812, -0.8389809629125966, 0.8513791471022235, 0.4040054736185907, -0.01604144788001026, 0.3806738087414212]"
"[-1.2405882019026138, 0.8330064002444973, -0.8836997096255317, -0.8716785373559134, -0.19920762198565464, 0.3396654995233458, 1.5491040140860726, -0.2736532959191048]","[2.0021806494608936, -0.8508161736514631, 0.15678294837089055, 0.4736428277887478, 0.38338547643432797, 0.2753358460393329, -0.6370326954662678, 0.6173674047509481]"
"[2.723478669117249, 0.8281681650965336, -1.3697182321451096, -0.2177741235971396, -1.320629212169643, -1.490035640076074, 0.10159532348607622, 0.8739058109254058]","[-3.2628802903008896, 0.8553948781079994, -0.32112305008899583, -0.41496753715707624, -0.39369601466981446, -0.41768461895620673, 1.0928423872516422, -0.0007359573089477116]"
"[3.5521994730069144, -0.0420312657559283, -1.1990214300025106, 0.33166189813220476, 0.8293099628445133, -1.379000546603645, 0.42732016082781316, 0.9966902968955447]","[-0.06389597784588572, 1.9039330713483473, -0.17444851687871601, 1.4581652022802445, 1.2503931836562079, -0.9052421618094121, 0.8407569248288536, 0.14326178060469555]"
"[-0.24919222146940084, -0.4343953065139218, 0.8428905702247653, -1.5594190902514036, 1.5158082674990927, -0.14297519871660228, 0.9746895477517092, -1.7842823082204033]","[-0.8265245425109948, -0.9831129471778041, 2.7648239311537925, -1.1127404734218769, -0.5632417329602432, -0.4810071018106828, -0.23402567271522, 0.2621282164763558]"
"[-1.295229565515341, 1.157580827193791, 1.3178058808479847, -0.9366341726717119, -1.0775375498704178, 0.9985083353620638, -1.238419177914154, 0.8932469532714659]","[-0.483481537834766, -0.38010491648256756, -1.4089078010899307, -0.5755671869196991, -0.6970206658207901, 0.36078853708781466, 0.07480679813242859, -0.24334618587884346]"
"[-1.3148205411601526, 0.9291208233212365, 0.5636840190492508, -0.8197577200171322, -1.638768874881438, 1.4957639996148056, -0.9920343536060232, 0.6845139892278569]","[0.7993808244724026, -0.20516071566880134, -1.4146943968933874, 0.09100509953371831, -0.5001495985188761, 0.2673514684484798, 0.01660933285999434, -0.28844199838640405]"
"[-0.042837046226760496, 1.0824209611975666, -3.427170218015551, 0.20499157298937196, -0.063647064983931, 3.9467499666940284, 0.2644009922923679, 0.5048660864358847]","[0.956154191090036, 1.0740682660070306, -0.29833036377650946, 0.4891916194817416, -1.290715706138643, 1.5994893765803522, 0.5891066694384461, 0.13926200894481414]"
"[-0.7668362557002557, -0.8525907413807928, 1.2876511646374218, 1.1248401541937272, -0.42710318736311215, 1.08407436919404, -0.41153728683895624, -0.30549987681218316]","[-0.58542276024185, -0.8131232942466964, -1.675851344301939, -0.9521205606869254, -0.052989315470571924, 0.5831860574320322, 0.17390125410088453, 0.4973606515367189]"
"[0.0158506324144944, -1.3368046196561703, 2.7785959366586597, -3.848293009906293, 0.39457405731464745, 1.3217158932109019, 0.10184934234927236, 1.9721268814036825]","[1.3988729033722, -1.2234299059585019, 0.733709433381401, 0.7710496574674238, 0.0718223635009876, 0.5987198565162877, 0.29654458373143816, 0.40647885119888083]"
"[1.4245890605455842, -0.864974309818432, 2.3106321412268978, 1.2959289012499842, 0.8439046136104923, -1.1729785955110128, 1.819336928401992, 1.6630015293527924]","[-1.069692127925748, 0.09490600230642413, -0.6243519419610385, 0.24002309060821514, 1.6089184859726484, 0.7585695486287093, -0.11064402028452915, -0.18654359928491457]"
"[-0.0031117783705965764, -0.6433314086534818, 2.1835989130719176, -1.5318320956351408, 0.7973318337387374, -0.4920206043623088, -0.5147693624727041, -0.01968858297767122]","[0.3466395517469244, -1.1015910475885826, 0.2406323359584248, 0.4491814340782369, 0.3918945444987937, 0.2619464863201602, 1.0194419507423398, -0.13002917391593563]"
"[0.19581871356608238, 1.130050299639748, 0.4091185646773056, 0.7189538013699345, 0.5382798777565204, -1.096421162470783, -0.38954019671456364, 0.1347861712388169]","[0.6223158180848535, 0.3325517048143078, 1.2980028344093777, -0.5522980710479872, -0.20861768780238882, -1.346952693561338, 0.6734873838655456, -0.24328861608227562]"
"[0.544408808703773, -1.5848204169849731, -0.5323036885329525, -2.5338575853136285, -0.9235372027916527, -0.45941445284603494, -1.4683763848008096, 0.43499000783251035]","[0.331908551101996, -0.7846345858683882, 0.7801147658508802, 2.0250154043843347, -0.11795632396008017, -0.3173026040979289, 0.7300947088312693, -1.186585962966149]"
"[0.02612207048917494, -2.010191918441734, 1.189898054309014, -2.350356416512029, 0.9718755682536497, -0.31575939152345545, -1.807895493877116, 0.022036408933802674]","[-0.18724047443875838, -1.857223940786491, 1.8626493189751074, 1.6739311415247473, -0.18130128742996807, 0.4259036047202711, 0.7167276189800557, -0.08226497369934643]"
"[2.621714109730177, -2.402573576117141, -1.4203135509280147, 0.1601500703134522, -2.6021939077540486, 0.6260970721031691, 0.7269571519086487, -0.6056002723536549]","[1.745187754273806, 0.5800705385759187, -0.9825409338018561, 1.707036966050691, 0.04933222787549691, -0.6977333109554485, 0.2294552734254858, -0.7980267960114533]"
"[-0.7570669616461518, -0.9191270151961048, 1.3620111642273771, -0.8230303749244657, 0.9938267464951035, -0.35556022636329543, 0.6607698029749404, 3.2711401369980386]","[-0.8829486741376545, -1.2859236524984259, -0.22321155027557288, 0.773196416700569, 0.9890620180081812, 1.153319673213831, 0.12654342290747647, 0.6749812419703292]"
"[-0.8763546300023112, 3.734257375973899, 1.923968499337613, -1.937854860502207, 0.120710016710094, 0.20273856758835113, 0.1705978494595333, -1.507874844020344]","[0.9650172879211638, -0.018124721284451265, 1.3574617699756675, -1.1705321289600656, -1.0470081589646643, -0.473974111198935, -0.2767462540252296, -0.015607806025628402]"
"[-1.8189237996630199, -0.16403425002655395, -1.7233260175525613, 0.16628664575385907, 0.7226610486435779, 0.9825481156104382, -0.38227833965843633, 0.4822015809004671]","[-1.3116011528170621, -1.3014114952315663, -0.028656273816336522, 0.24572695307418463, 0.15526144912786627, 0.7182851137072002, -0.09942253072414392, -0.05090707865351926]"
"[-0.633011354267079, -0.724431136330971, 1.7063002189632788, -0.40923746274059997, -0.07627588569444764, 0.7123102293042035, -1.2099899189078978, 0.7820770253545183]","[0.35508465261179306, 0.08395716003199265, -1.3912743945864112, -0.7618171587824799, 0.04209360810682047, 1.0326218346610876, 0.36623865691276, -0.4447902678970898]"
"[-0.09666517386174801, 1.767724777783645, 1.0343848760542351, -0.8233246707195884, 1.7041082340164788, -1.316931097358211, -2.9980022023952184, 0.25891131483092267]","[0.7570303781362542, 0.8718100364428516, 1.40371102870105, -1.7041210964745597, 0.6678336755912244, 0.06052910306361131, 1.2639823945385924, 0.2676865010974892]"
"[1.5148374838916354, 0.8598463306979953, 1.034375677339004, 0.4236050400989358, 0.08904244364615778, -1.9560645839823585, 0.136629348329409, -1.3878511713706585]","[-1.474607289456479, 0.667010647938249, -0.2523013696748334, 0.4885851379887221, 0.9741574862615657, -0.283529052008795, 0.04299833005979419, 1.15598205231876]"
"[-2.3515348724514946, 0.027082700186057632, -0.9377904380816933, -2.9784150882222113, 0.09332794512585595, 0.4150559566906959, 0.9545126825634745, -1.3733540758231635]","[0.8145472353500429, -1.230850979244757, 0.44822931066508476, 0.6200664129199418, -0.977454453187168, 0.06690128562037372, -0.9163875784493928, 0.6046187969643697]"
"[1.7168372755374346, 0.19636541351096837, 1.7781213397370268, 0.6022649387076962, -1.5934697558611273, -0.0024418599580837024, 0.9894577948714804, -0.9188116240885856]","[-0.45925340708207096, 0.5201324898384793, -1.2132830375675194, 0.005479825617276088, -1.0880039493380471, -0.450884150532003, -0.08526041882899844, -0.023584557759420244]"
"[1.5395418786407415, -2.529675567647936, -0.3870795123558905, -0.9633815001613375, -1.2216463565472018, -0.2246432549247623, 0.1346290599335023, -0.8344836429514862]","[-1.6576064870106537, -0.23680525382726356, 0.9506170992706207, 1.4628535447892115, 0.18008275518449934, -0.20545450485720104, -0.7317244644499774, -0.4225474611062251]"
"[2.781261624094133, 0.34433746469898113, 0.23195021505548874, 1.1657597446774721, 0.764321818584038, -2.0539335722346537, 0.4557609778568537, -0.6745603069691247]","[-0.8201676349037578, 1.1850973693002977, 0.20566589216372808, -0.22826111915399983, 0.5542398069520724, -1.5302284054801716, -0.8649785197609576, 0.5967836461441203]"
"[1.8412184957247761, 1.3765742046274816, -1.3700718220627945, -1.0306959460352916, -0.9645289481256062, 3.1207737721612507, -0.35501616621257137, 0.5278140449716674]","[-0.030588077184754613, 1.1939633897245, 0.49931313391295884, 0.930569341979558, -0.9500618960289409, 0.5891332452867221, 0.13761598613400786, 0.06937184959539183]"
"[2.8122558586657687, 0.20553891965583423, -1.154898409394258, 0.9762814054537271, 0.9030606422651812, -2.019348772256921, 1.0804607007430218, -1.5562051324206327]","[0.6294621248341611, 1.952454871235819, -0.4911123948801694, 0.8607881903065305, 0.3363498737265619, -2.151328954078922, 0.42637348438408873, 0.2561701314511277]"
"[0.48907254227122615, 0.007661223439208524, -0.7459250270352579, -1.2480731658289814, -1.80394577200019, -0.05572938016862858, 0.5245396823142594, -0.8573347250480676]","[-1.0912869285610143, -0.3327242982132013, 0.02858402074097515, 0.9767860715389833, -0.2988442554563143, -0.3560006777137363, -0.6799804685534253, -0.13617216059299075]"
"[-0.15555645827717746, -0.8839195929585463, -0.7976359777282258, -0.2641752103400107, -0.4336656886662486, -0.3319498504793923, -2.113265455087447, -1.1084843314810355]","[-1.5328311822985896, -1.1391498023373599, 0.590446326248839, 0.265007328557207, -1.220895956337983, -0.12105102151542826, -1.0776840941535246, -0.0650759592429115]"
"[1.6270368631559773, -1.663321363318363, 0.22034557120355025, -0.9012965774802995, -0.40655173522099447, -1.0423436857102069, -0.36228095079212874, 3.323860116796431]","[-0.41843718394998597, -0.3191954767158794, 2.3611453791946087, 0.2435208559611144, 0.45625391632864504, -0.42670833842785577, -1.022161434865246, -0.610158685288957]"
"[-2.006427651388999, 0.47741972284454115, 0.8091137678206519, 2.2185836071100367, -2.4278290095676245, 0.5420200335114304, 0.9479012414351958, 0.4468438095520355]","[0.8262780779041173, -0.5292922508784592, -1.3335034974820699, 0.24273396665956207, -0.7691009953312495, 0.002386411650618856, -0.5659615333201432, 0.11031213254538849]"
"[-0.9800690331816589, 1.630570258018778, 0.9477139790086064, -0.3941576188360927, 1.1499895603540369, -0.3808635787375294, -3.224536525360248, 1.8954176716178173]","[-1.636591864633179, -0.06649177697823866, 2.0664687922391978, -2.0545806819919097, 1.3333652035512453, 0.5468464446103122, 1.0244760585714472, -0.3730938022727435]"
"[-0.41308803875322997, 1.0536578937653056, -0.28286412614284273, 0.7582568798884437, 1.7989316618988063, -1.2263670885474305, -1.2492079528706475, 1.3220316727227368]","[2.0007357357075586, 0.8253309556564127, 0.38811718585177424, 0.21349832569676536, 0.7762009368950203, -0.19809962803068237, 0.11325769218207135, 1.2353271372344143]"
"[-1.2561507385516861, -0.7900652152817287, 1.951331342349056, 0.9951351993441183, 1.893713620976235, 0.5373573639720318, -0.39598420154440106, 3.6384870519331614]","[1.2354272571095113, -0.8171723706400061, -0.40351330593681495, -0.19938847261206064, 1.217186636098387, 0.8383538653069975, -0.1765142710270042, -0.0061536087342599155]"
"[-2.2717703371251408, 2.327979563173304, -2.0991648381827233, -1.3061001067570062, 0.6978218373066234, 0.06705683333639195, 1.2522855583864658, 0.25691303385373887]","[-0.060753054310579126, 0.2051005777119365, -0.7753413229345062, -0.13450139911564088, -0.8764692966523855, -0.7873091785309252, -0.15416954625698026, 0.7758822417285286]"
"[-0.46434821563438605, -2.0834000755940103, 0.4339941523122845, -2.4731642787205557, 1.9665352493237254, 1.1791041696280715, 0.38049683776265775, 0.46900183229163317]","[1.8455931651103357, -0.8535056287890022, 0.7016856415333066, 1.557343915027329, 0.33418791726163233, 0.5841856815817671, 1.4186137687447529, -0.13526637606137873]"
"[2.591372613545029, 0.49635749393433043, -1.4861686784210153, -0.17394090978447904, -0.5344817866714608, -2.0252485196081795, -0.9132935895067607, -0.658380915695638]","[-3.0091722489817414, -0.1568124017332642, 1.0616438577210348, 0.45334276393892625, 0.21688966087944453, -1.234510682601703, -0.6876493215635412, 0.16609231206241853]"
