image_embedding,description_embedding
"[3.207014934354279, 1.2835682017078942, -0.133123272367243, 0.045761098891459004, 0.9672061091590466, 0.021625510652953435, 0.9257478603105248, -0.019419121556330965, -0.6231292766312344, -0.01870264851766653, -1.6112221939782847, -0.3823680408279434, 0.6868177403608857, 0.7170607840311689, -0.3524669980491598, -0.3253621059622793]","[1.2969824824130518, -2.342295275916245, -1.0423829481724727, -0.5818059790142849, 1.4930275039564755, 0.405451515897182, -0.8146540789874929, -0.28483895005946114, -0.25143723835206755, -0.4930292568895288, 0.38492068585036815, -0.5771587321836523, 0.5257034153097905, 0.22559662530731972, -0.048587769708051703, -0.2718442530089443]"
"[1.3750417869958906, -1.8999614897798118, 1.4163041626110546, 0.7766934625866427, -1.3267156093043346, 2.6814516057076108, -0.9311062207012467, 0.5324238249201634, -0.09595874078825073, -0.3771854961123421, 0.08649334763285581, -0.8690050371414648, 0.06127360629689199, 0.02193375044821214, 0.88755332110272, -0.0790420915933234]","[-0.10636973042864248, -1.3813785518732156, 0.6104338646964034, 0.8201025189845261, 0.9884573312204713, -0.9915489688912414, -0.18750072227449605, 0.8560310164347303, 0.22259167049612844, -0.530606578955775, -0.4500841039283863, 0.8423301457696788, -0.08663881489055925, 0.21172086836700524, -0.10591056923508835, 0.15036431569303585]"
"[-2.088132520489569, 2.190206031498977, 1.076086600026631, 0.17788790818412975, 1.5465660150394365, -0.6374438553670947, -0.6574611116121885, -0.6454333615997156, 1.0725580046895824, -0.8917288494026646, 0.9794464958044293, -0.013207897457316336, -0.8503104322554444, -1.581906807484392, -0.9478189558790783, 1.1243957844560435]","[1.4362044590472913, 1.591944062130296, 0.1698859538389017, 0.501218274608683, -0.13095997276704086, 0.3266236153335836, 0.14927520866102623, -0.426915421124068, 0.306358498136803, -0.7578179311168477, -0.26641557006118455, -1.3918173686464264, 0.5288729718608332, 0.9264119666143398, -0.3925440898074935, 0.42810906055977455]"
"[-1.458419957556333, 1.2597007506286368, -1.559920009817826, -0.1641197502050696, 0.05361908188953544, -1.3008912697995476, -0.6379775416532483, -0.419200352649839, 1.3308528774479218, -0.022098040101180792, -0.8881383654059922, 2.110295061521985, -0.1757052931002123, 2.4269208957081245, 0.08927473983445706, -0.2801778181644064]","[2.0665366645196315, 0.5056947885276624, 0.42861390166728575, -1.3543823898282012, -1.0032498534589196, 0.276190925501131, -0.17890387648120887, -0.4907565534395688, -0.9924115195943056, -0.614461544115786, -0.4147441028273874, 1.4009358607471485, -0.47000579235345885, -0.709681163183779, 0.6827643744174312, -0.22215528011005106]"
"[-2.55891507360873, -0.42076857510619964, -0.7638432395341227, 1.700594355616112, 1.9337168114660421, 0.12853622964425357, 0.6480822537607367, 0.4013006819980826, -0.5892499425353144, -0.8536068580874094, -1.6396171356358247, 0.8288623479772268, 0.5761438044600363, -0.7135387440638782, 2.43069022093328, 0.44407183054276017]","[-2.6149343355731864, 1.2755954994314227, -0.9000018340153548, -0.7007127210078032, -0.9522301048117192, 0.12182653146452442, 0.535495727953636, -0.9136180845339091, 0.6446057359734847, 0.20912532087821134, 0.45005948702926496, 0.1566010425947225, -0.6141186208864156, 0.614719577116737, -0.7677432982559468, 0.974055132301958]"
"[0.513106727231918, -2.716669685917176, 0.8422250088433587, -0.9436907987317938, -1.570782739254199, -2.5400510819088296, -1.023110673018916, 1.4991352493016645, -1.996748514768575, 0.5049415918562726, 0.9628328847623752, 0.21780630317416863, -0.42819567828023136, 0.3471139446560908, 0.00342285976619613, -0.03664907410148943]","[-0.26095318512839694, -0.8947130290406405, 1.5689147351686925, 0.61571003760264, -0.0822485721294164, -0.34573991119412273, 0.43958702353950163, -0.13518903559085213, -1.5586532169332064, 0.750999638389775, 1.1709523589054762, -0.20387201035153957, 0.35487559700580384, -0.2722019349019324, 0.4961832253803104, 0.6449480102890851]"
"[-1.3797110845854976, 1.068452243220799, 0.681003820832508, 1.6988653113355754, 2.419695388817636, 0.37828457072251914, -1.5907994102472045, 0.6459693693568459, -0.3162183492674031, 0.8731084879483126, 1.3889188306200513, -0.9693878610380775, 2.0129137479821004, -0.44423242497571597, -0.5688111324312575, -1.3264681901009008]","[0.32186702631713116, 0.3329123400691427, -2.104557449917727, -1.2407921625314373, 0.8747963215891891, -0.989075478005255, 0.9774108084163264, -1.671158420716188, -0.3217828329773143, 0.46421622951004854, -0.6755094914065396, 0.8706860517932187, 0.40959074610979657, -0.4166862638309918, -0.7783421572060811, -0.9453665561724093]"
"[-0.11520972221148768, -2.2736879542551023, 1.7010880027150528, -0.4287335215050104, -2.266923508268852, 1.5536880094185934, -0.15141927264876145, -0.06830221367445893, 1.0427945465407116, 1.2664627420270116, -0.7901338609403621, -1.1565248057065158, -0.836202249970143, 0.023809824753859402, 1.070204151993665, 0.4189275055691683]","[-0.4216203744848697, 0.19189490462107317, 1.8354649767128348, 1.184721950633211, 0.38862305995467944, -0.8388820903677928, -0.5041709948083394, 0.8428347283530893, 1.1826650856053111, 0.031155466849503658, -0.30761709584388053, -0.17699283024007564, -0.4648775923724654, 0.511243414013369, 1.0180031128515203, -0.23488166253469936]"
"[-2.0824644049753145, 0.7199143015012123, -1.031611196674833, 0.3003818457641585, -3.1115118586014643, -2.4054963058027106, 0.4516789835358011, -0.2171960501169905, -0.20255685539993487, -0.6310334102119919, -0.15018603921078272, -1.3345430624358314, 0.8115077722453089, -0.3336305756612441, 0.3886016293444599, -0.6686141271634956]","[-1.7327286950985101, 0.8606647028008436, -1.2904334614679496, 0.9590677693392646, -0.8020101729394837, -0.46593774679247113, 0.027701332770375436, 0.42864233928278206, -1.160058191208784, -0.6182329167212204, -0.007039359742982394, -0.8700038675180224, -0.5471357877217939, -0.6256679976740758, -0.6453912688150787, -0.01502753576363914]"
"[1.7125767114862338, -1.5286635804743134, -1.7636391506189266, 0.5821127931038386, 1.263377090304852, 1.2113647107091738, -1.0028591362011707, -0.3782503049033319, 0.5987717433713995, -0.7361357828792785, 0.1665455810142284, 1.1279515561351625, 0.06160981490573724, -0.5465202203589977, 1.2506807582502917, 0.7227394423467891]","[-0.4751950096206244, 0.006086122592448047, -0.0394467109848649, -0.7066601797290843, -0.7969684915436506, 1.0808914140115902, -0.551268439906586, 0.5026968076714883, 1.548674713855991, 0.7017301547418202, 0.10045115557559757, 0.1645857457263216, -0.40698005545079646, 0.7185098302451363, 1.3427174915694224, 0.17535672595762963]"
"[-2.6586358790303994, 0.827469163489746, -0.3816332701382433, 1.4698523050337775, 2.2583793796197935, 1.3687508689722683, -0.5331118619098584, -0.9589201384864183, -0.20871797292339386, 2.193617220934793, 0.8350916944272909, -2.1279090988996976, 0.36992068886635693, 0.22176434145714438, -0.7139001860105729, -0.45950254635845]","[1.228194886352345, 0.1789426275141922, -1.682239645959638, -0.24247333516575886, 0.3395112120674209, -0.6893512094039085, 1.2529015374677874, -1.1552665465097471, 0.19695543343339486, 1.153898189563419, -0.9394594278017725, -0.07030688140486181, -0.48624269863810754, -0.3302200656840264, 0.06559116122127451, 0.06393445594159701]"
"[-2.642414334343205, -0.5823556910371788, -0.27770808170926564, 1.743143106427101, 0.5618773833495333, 0.5726324818585682, 1.2393469488305866, -0.13272126791992803, -0.9688141203614479, 0.757893916257441, -1.3662063121110308, -0.6958654469172952, 0.5531631548484001, 1.0443842971450574, 0.1220404194163627, 0.023270831171867522]","[-0.46707455478584503, -0.16010418486534514, -0.722737270993226, 0.8318589555594825, -0.5404396675142968, -0.7491557894806438, -0.4465464786954779, -0.8698759294701417, 0.5421417949391512, 0.7749265221453466, -1.813238223454732, -1.4224269087872414, -0.9943802450800123, -0.6406617299928952, -0.08347778439974024, -0.0948469853950114]"
"[-1.8916839526630864, -0.966829578405995, -1.187852018886857, 1.603371791006657, 1.832564650672902, -0.2515336566219944, -0.3681130558328218, -0.5467071324748014, 1.1480910234485633, -0.9510363248932485, -1.2117785748896497, -0.1002451787758583, 0.333603118056981, -0.6049493426891651, 0.3420679665771163, -0.8781188490403459]","[-1.1914127070680876, 1.4908528462610167, 1.0567249946056736, 0.7931476929242341, -0.4780358947046794, -0.11865013956538469, 0.8873114179733311, -0.712095674286798, -0.12489531238163583, -0.8973115206789596, -1.2473390282126897, 0.9583339943005461, 0.18755136635311848, 1.2608825371594106, -0.23410844683814883, 0.34509085940536743]"
"[1.189613999768466, -3.1918778016529443, 0.7158287466260472, -1.276775853485966, 0.11521019905115426, 0.01540070666159563, 0.2685057231698507, 1.5605449649399317, 1.7073358317238305, 1.4295107311827076, 0.690082757566248, 0.157353674133307, -0.1878304382005876, 0.6558511384827644, 0.11918707107342648, -0.16030775200114045]","[0.08592612876542358, 0.3388880033572438, 1.416972884241995, -0.7284170795827638, -0.6022007210672032, -0.9743800408342369, -0.5597478119723687, 0.09634474460132947, 0.5626304633131318, -0.4884104012884968, 0.9619787975373925, 0.4815925660462147, -0.658082765350797, 0.9685096929082514, 0.4144971567628587, -0.7649036471150256]"
"[-2.3594750160416433, 1.3129827303999573, 2.714373597023576, 1.8740875873186298, -1.1413219734383777, 0.28767521232605076, 1.0950782774244772, 0.8723728886143798, 0.28618330827017724, 0.5827264470767085, 0.6568809720408847, 0.3899659435345772, 0.08794193611251479, 1.0825025221894464, -1.8679591686251882, 0.43823193089880547]","[1.3016725601968107, -0.32024616491449237, -0.6966415037666799, 1.6933555975602503, -1.1480423045544852, -0.16270147012757125, -0.7723890290938867, 0.08389286263593268, -0.5906407760118029, -0.4195851506760546, 0.10218102178584847, 0.18470789288562567, 0.269198173184869, 1.1814926623110158, -0.06665602880917351, -0.4226485381577174]"
"[1.6766273550811588, -1.7571777325372218, 1.1195001761472307, 2.566569847624926, 0.6790927566473177, -0.39305324842030104, -1.3280265609656794, -0.34006182278059377, 0.8567975672527326, 1.0743780244579166, 1.3044187970478502, 0.1823769767593787, 1.1673321806026777, -0.7627583193990779, 0.5406373311332671, -0.8456425575780364]","[-0.8102148647600766, -1.8247303622768936, 0.3511300994556488, -0.27123343993634336, 0.9073378127457107, -0.04110105707664381, 0.15581385721023894, 0.673289218962037, 0.9692639740442568, -0.4902096362175694, 0.8858035648291813, 0.25623981737731677, 1.0648738457514706, -0.0005022676302608537, 0.8115177699135774, -0.8050783288390406]"
"[0.1890824300907941, 0.20921431615510505, -1.565336347668449, 0.1321605859432002, -0.9060871355272286, -0.7930542034090792, -2.054729258384642, 0.9757950995841647, -0.20990961752424864, 0.4675660081125734, 0.03361669777789576, -0.3088366636455791, -0.1510798985385297, -0.38269827956564223, 0.9837305661940775, -1.0820323723550525]","[-2.027861228264396, -0.581512347212617, -1.1975446653489397, -0.554499874743875, 0.35411186818479595, 0.5438075931592522, -1.0426128940079493, -0.5833484977722271, 0.3240804217251332, -0.17003816874418606, -0.8278627741276188, -0.08666069146334089, -0.9872980524770101, -0.6231443328092335, -0.02141556105904983, 0.35130702811249453]"
"[-0.9586418912494714, 0.0351862598822229, -1.9521520119504552, 2.8215354172516225, -1.008147334026084, 1.4062015868841098, 1.297180794110874, -0.3358655682236144, 0.0031787906449121245, -0.18750133761308022, -0.3606043790041132, 2.119380668115472, -0.6602873847361378, 1.1475753040752141, -0.41755428992630955, -0.9811451234499079]","[1.8611647794958395, -1.4379800087228813, 0.11566373339095831, 1.234514771724957, -1.1615779011173508, -0.4284123260863551, 0.35050934552958446, -0.21955618840989755, 0.39260541148799416, 0.012327696029881915, -0.9173627920785586, 0.6351018167849717, -0.5004062321793491, -0.5652134134509935, 1.4927611930713536, 0.5179810343536609]"
"[-1.6148028809982802, -1.4243475937858276, 0.030936699437762574, 1.2765330604317258, 0.27272783170066306, 0.6711863216632307, 0.24331635474388547, 1.4480915306424191, 1.0656573348244651, 0.2819549262953027, 0.4306371963167871, 0.506104212370746, 0.8631498330848976, -1.3058251427371126, -1.038457842154547, 1.0686412166055894]","[0.6744360038225675, 0.4441219577785594, 1.1343988149500095, 0.47106092382633463, -0.8281399877014107, -1.3741264810818907, -0.41257839608970154, -0.5782144121711387, 1.147923373430601, 0.5686843287075306, 0.39138675196714323, 0.1975839834023909, 0.9531502140120454, 0.5029516881917772, 0.7358299677683893, 0.942317412522524]"
"[3.766810055121017, -1.57533470254399, 1.258646873834201, 1.0377547915199279, -0.18597025587233446, -1.0667015755915628, 1.3466485828136396, -0.22796974407495038, -0.19924809546358022, 0.5412326238397104, 1.391224613697713, -0.26303477960640226, -0.12113438211875956, -1.1786923526697357, 0.11708506568034774, -0.44605690049036295]","[-1.0751703704921003, -1.6665882049819596, 0.5157428910958386, 0.27548217944880393, 0.40479962446491596, 0.41678243510829527, -0.09203726278285312, 0.19549341685366342, -0.6014394242131282, -0.7166520908239983, -0.24885421930202395, 1.1200723499696326, 0.1489878451781377, -0.304140374685265, 0.10122135264187285, -0.10350001495279262]"
"[-0.35112110844997946, 0.13536077435944374, 1.9608788637907109, -0.2589817456259173, 1.019076372281352, 1.8340718031423984, 1.377299009331183, -0.6218677059758516, -0.20535609043975792, -1.4959574606073698, -0.38414519183920454, 0.6980880441256766, 0.640282895541308, 1.2054218719366874, -0.22702001981651182, 0.14726123224067728]","[0.2773587025065914, 0.6042380670961306, -0.31639202317420917, 1.006213688268562, 0.015184562654281607, -0.9175413394017272, 0.5309689421910624, -1.2278237820411049, 1.1645134591742492, 0.13070508588607294, 0.8210522622088913, 0.008579637094635044, 0.46239997120648507, 0.8783320600934375, -0.40312865178051277, -0.7612350665017203]"
"[-1.1223477722457555, 0.5771453792223766, 2.7440672330381477, 0.15867460334857392, -1.2757243124708997, 1.5509359870585229, -1.3215854805236724, -0.11369574294086754, 0.19624661007992564, -2.361412990674497, 0.2853106180287284, -1.422297826123387, -0.7792875184877586, -0.9368763430663879, 0.5276156432535333, -0.26657494688297695]","[0.2021489059906339, 0.6465437081591628, -0.538718000854532, 3.013920616142658, 1.0911075182778962, -1.806238090058517, -0.23422511024396497, 0.9113648483054062, 0.5233705931456047, -0.8028581534262141, -0.3011343376966694, 0.28948566018705835, -0.4553531925588897, -0.22411627462244757, -0.24867682172407107, 0.5097067684618328]"
"[-0.10351383333201797, 1.2429468200699065, 0.4721088983113635, -2.261475336565726, 0.6373299015977106, -1.7839662303544401, -2.9995171182621285, 0.2521054110567427, -1.2680434817038662, 0.5688538284071444, 0.754819071141577, -0.2656744496191713, -0.7133885450372949, -0.08194239496681043, 0.5435755202579338, 0.05160139515633843]","[0.8901489545098332, 1.2183672427146612, -0.6538379750337382, -0.9986120795399106, 0.7026885831116896, 0.7156418378049679, 1.0372882419304637, 2.158679291914741, -0.2816103044322269, -0.2800036722071082, -1.395484518665319, 0.08139952700721513, 0.40894612164956173, 0.15810741490302713, -0.6129481955651206, -0.35809641669702974]"
"[1.6277655410848897, 0.06663661126290858, 1.169200013758143, 0.9816884807956129, 1.285916309168685, 2.096794535670777, -0.002336623755324612, -0.542595221717548, -1.1433006451945666, 0.7993318338357721, 0.1786424132894996, 0.7439339381626645, 0.6156986756555375, -0.23364555016068406, -0.7748096022581754, -1.1807543316195546]","[-0.9115573688605326, -0.7791422482801059, 0.26822667067527145, -1.272716056888603, 0.47974563714847684, -0.02856447872249668, 0.8227061297671183, 0.6332500101535421, -0.2193975178406532, -2.0064011537395037, 0.8318937739550654, 0.3023523492446506, 0.362526882707968, -0.6174624198560946, 0.02750951776515439, 0.6016558893922689]"
"[0.1355051985011777, -1.0535673817379503, -2.419870490029167, 0.23483148978396987, -0.06527410214079395, 0.732172937783768, 0.9157947922261135, -1.3145938374756143, 0.3174512618590688, -2.2089405059005545, 2.235165329709624, -0.2462959408941087, -0.4197805989641633, -1.0942240095441493, 1.1277384587334487, 0.27381198060263906]","[-1.1041916538198437, 0.7763664120378794, 0.3226707129346828, 0.30675660988583014, 0.17002060548002626, 0.04786426141722694, 1.3424796012241602, 0.15993090904332338, 0.8345781752367489, 0.3335553362173543, 0.31072109891001587, -0.6972936231094106, 1.1694823932947336, -0.07711726065704952, 0.5123094059155281, -0.37791724562017603]"
