image_embedding,description_embedding
"[0.01746145762928139, 0.7323094416971365, 0.3208769923349049, -2.8574316637772816, 1.0403302536617343, -0.3567687169512758, 1.0835787184691832, -1.671581727838629, 1.305559793486761, -0.2297314548728327, 0.5350447834351303, -0.29200327931207437, 0.3771378982197879, 2.060425196276057, 0.06288280751431133, 0.9666805178677916, 0.09438339855614142, -0.9946334047807984, -1.2612893033953465, 0.26625606831996673, -0.26813663172422725, 0.3159262629232754, -0.6553262227140294, -0.6059362441803727, 0.5203150606864088, -0.883041130454141, 0.5126225116663653, -0.28175943985379254, -0.37332185199893103, 0.05933059562454431, -0.427160480502643, -0.8268792085123837, -0.48422419031273567, -0.5352102182173465, -0.9602488749143415, 0.3041192217649911, -0.4046196365608033, -0.6730732287010813, -0.7579938405250616, 0.41917574931042484]","[-1.2629449545191316, 1.8484843577196277, -0.38390481248198816, -0.6523599644523805, 1.1268360108561324, -0.5898844412260958, -0.9116094172701065, -0.13889227405673502, 0.5634334271042961, 1.6396690947590251, -0.04789865070159056, 0.37540642199078117, 0.8558501866870333, 0.7525271570867218, 0.12156864447492291, -0.14873972439957547, 0.830500591137967, -0.04026171190086684, -0.34868805848177675, -0.9536114828595523, -1.4899569583890215, 0.13298779386374876, 0.49227475661694353, -0.41864339348369956, -0.9716793692898219, -0.3153140419312279, -0.6569450125008022, -0.3229164819367429, 0.18919012853067696, 0.6320142039205604, 0.4569021833028933, 0.24051883135871577, -0.08575312060376811, -0.20771894225820592, -0.23142084464117296, 0.09974432548459027, -0.3639441284919571, -0.3920612497099083, -0.5446571947547499, -0.2831492171853493]"
"[2.2357048206654997, 2.606049926721697, -0.9228180716299123, 0.40048614752028827, 0.15889127987833138, 0.2926080581707635, -0.4160588412626077, -0.25456156404907504, -0.04007057429489988, 0.486655511218172, -1.6277426472244367, 0.3848301805949855, -0.2409125728871575, 0.18035366830839816, -0.15585550125494724, -2.2869477902054287, -0.826161162747545, -0.2439527497084397, 0.3445160738902074, 0.2712379433126737, 0.3393597816557152, 0.9447523379166618, -0.045698312428157424, -0.42612765667316205, -1.4901546078171295, -0.6157725996530155, -0.09829027211500752, 0.5042913583746277, -0.1414357056617657, -0.11337101287518891, -0.6915092023766973, -0.2026834757496135, -0.6479829103852178, -0.5108156312986715, 0.14076866378875524, -0.12564315409168933, 0.377076616837285, -0.23199752648398517, -0.11457358949076821, 1.3667297234130062]","[0.1464751299766363, -1.2387581902716074, -1.4064067659671815, 0.11535507525291995, 0.26286476272166065, 0.05334705469336101, -0.44921263969228087, -1.0317551794673223, 0.7045967783662885, -1.1224410925430233, -0.33243833899409947, 0.6869043904789113, 0.9307118971673753, -0.8825738704680469, 1.86648042511051, -0.5684120051892503, 0.21227455400743203, -0.44617540871504563, 0.006938762240692821, -0.5336477019133045, -0.43296864934971657, -0.24262344121334944, -1.208623207351927, -0.17616910074079434, -0.9491202114560958, 0.6428145647517614, 0.004874274328972702, -0.3673905238696714, 0.7310860777547304, -0.9105521165229419, 0.0199625316823194, 0.8676798404376336, -0.5498630983076576, 0.17028197978318776, -0.1827511928962569, -0.2101951223010732, -0.16171187899157125, -0.3334350125992746, 0.9346681892290226, -0.016647214730847414]"
"[1.1134531177844453, -2.3715288576814304, -2.206709515831876, 0.6076688493263842, -0.7296512031475638, 1.091105680088027, 0.004849713907967337, -0.4386295939416874, 0.016591593210617456, 0.8284757516334048, 0.33119800915750924, -0.5759526046662985, 0.7213500789778278, 0.411473947099201, 0.2250325652695882, 0.904470023950339, -1.3047477938973842, -1.4244508200552262, -0.47574348552277423, -0.4337070420253605, 0.2627982437788145, -1.327688794165974, -0.44463789902328243, -0.950174438570145, -0.34581020175658883, -0.662527731829286, 1.7111077195057451, -0.7631842656999797, -0.20200052893299694, 0.207598518400031, 0.8136844093590739, 0.058174824049252866, 0.6681087354238398, -0.31923901705820656, 0.058662978159152675, 0.6261250231468299, 0.6015741543297891, -0.73561934205449, -0.1642193551856596, -0.8218846250398036]","[-0.9421326424223957, -1.8005868731696568, 1.2974419130978296, -0.4948472414478997, 0.23280135325403847, -0.7972406210990407, -0.021546251756448916, -0.537575871914662, -0.7122561910546127, 0.6658200594617728, 0.07865632252397939, -0.21522655402548913, 0.27718123754478363, -0.4330586158054627, -0.8575806641538424, 0.08820341062541526, -0.254290076000177, -0.4385721928990133, -0.255558546957081, -0.5182781073081792, -0.3526558131580838, 0.43797276568509524, 0.2602784224890625, -0.4763194019606983, 0.29790856449596725, -0.32012329359369845, 0.3601527693801948, 0.3236635818031019, -0.10483693165283356, 0.4510607078446535, 0.4911293879470173, -0.05997329615649005, -0.6384693619585053, 0.27962954507739646, -0.16484770407051783, 0.6657751462966959, 0.27495290576670867, -0.09668082961541047, -0.3460028168524496, -0.027523613287250455]"
"[-0.09796401727420928, 0.5282979836244813, -1.2350752014728654, -3.5586638338903884, -1.001014843361547, -1.228631172986244, 0.25012072442604166, -1.3597006639491092, -0.10707314853496677, 0.10708558199217606, 0.14173455040780378, -0.4644698334941553, 1.1616573611413432, 0.6942716034799478, -0.3668654227608279, -0.3474085387707693, -1.0144126784538579, 2.1734501161353337, 0.36735734553263677, -0.8462661040223137, -0.49415889413419517, 0.5512209943513926, 0.4714974394178693, -0.03317427587838133, -0.08646602331956985, 0.25544632968962727, -0.43178166279753, 0.3708661419245514, -0.3238284182819477, -0.30723846021146844, 0.7575109919879859, -0.38536197743325973, -0.0015039748564028026, 0.07578237570602138, 0.13450208926094243, 0.4560155113148241, -0.23297882284240817, 0.3212580036104158, 1.3400013761859957, 0.2422273499095496]","[0.6410459329273156, 0.5961627931069633, -0.08469026404379655, -0.10897596227016837, 0.584332502779071, 0.25600913221820215, 0.5097579584445558, 1.5636680002018744, -0.4208298863722748, -1.6753065112944598, -2.1646795727859804, -0.1971718622394366, -1.162337627553871, 1.7058119029781598, 0.3143458615647408, 0.08400623376131139, -0.016184664500287525, -0.4884283431176707, -0.11886346568504978, -0.04962997335451688, 0.12999671215433972, -0.6627176980458266, -0.28672320455002015, 0.5110357765425185, -0.25206006484994736, 0.2133855383191796, 0.7666164723887672, -0.26560459343377235, -0.9282429280585315, 0.5069676954559834, 0.5464460420715039, -0.18582331477965675, -0.4508094006911408, 0.026252238178727516, 0.41628418033058273, 0.27998750328932986, -0.36971512010023794, -0.10228274572177756, -0.41067157088074996, -0.07662937689616155]"
"[-1.1031885821373406, -0.02547664589206535, 1.3158537295907051, -2.2820151950769705, -1.1075000083134232, -0.5120582887847461, -0.5257767449744424, -0.8513902275510903, 0.6574036320818709, 0.4126303876116105, -0.819414177109272, 0.40211694448005925, 2.2248097515166045, 1.2494059055892963, 0.14482490018359526, -0.891123360651054, -1.5647307025198327, 0.7845162869895681, 0.5719688137532534, -0.8469571012339364, 0.014671071048280788, 0.6441938381483895, -0.8405057316816557, -0.8002576895000285, 0.9020903507432758, 1.1829566800688724, 1.0649439774547396, -0.005197629800758412, 0.16803868001675937, 1.4709992327633572, -0.4813782448069419, 0.182789668495771, -0.12871945442714192, -0.09782853074322449, 0.994534948716875, 0.3822807732404569, -0.12021000772515991, 0.4125730881355448, 0.7801844613575167, 0.62618152542308]","[-0.014742602804145515, 0.6114585128115113, -0.5731501653280707, 1.0211592537218783, 1.454003415356072, -0.24949523436152432, 0.6071582525111529, 0.6408842536561382, -0.014373690690224332, 1.1827875784791808, 0.32293784569990674, 1.0203955034212564, -0.8309123737575266, -0.9227853121049805, -0.34646079084253906, 0.46682432637749005, -0.21932846464942563, -0.20808657981730821, -0.9494440543468063, 0.4766428265847524, 0.6630425482939314, -0.45344213138406436, -0.9526016158543814, -0.009517784888423404, -0.7714825150669687, -1.2409277641614973, -0.6967538170082529, 0.7750076661531874, -0.45665112206117586, -0.6642539571133447, 0.5051066886436875, 0.14077500468637758, 0.8406799295591955, 0.21880649921996748, 0.01651729849428623, 0.6438861615585979, 0.2612752621877626, -0.22535263362739322, -0.16244596448910698, 0.26306396549001015]"
"[-1.9361030439568512, -2.104148283213793, -0.39919523250031413, -0.11723804695190762, -0.5991996577132057, 0.12754535879506756, 1.255813507952316, -0.18084819664933738, -0.7792388289017079, -1.6435218156105207, 0.8938641535990406, 0.7173522173550103, 0.8430179508874693, 1.3340263907373717, -1.61902943520721, 0.9255721366603603, 0.37316489481714027, 0.6174793439011046, 0.9110655905502174, -0.2267919813424859, 0.41980726005302865, 0.7910242321627475, -0.14045753859365603, 0.4086289729908231, -0.017140945614162743, 0.14207823051674806, 0.648008510238234, -0.09861684494233612, 0.061620150701702, -1.0733840497301343, -0.0019068418129539447, 0.10020725734769648, 0.5942665250990191, -1.0211740950753359, -0.544599534185466, 0.7153046385716928, -0.5984078841036704, -0.21805619963475542, -0.20918449575256426, 1.096791599458923]","[0.10951096151743778, 0.6418211449558312, 2.069766705854737, 0.16819466363654065, 0.1639452511416475, -0.34160212437623283, 0.35524792992353954, -0.9896059565762877, -0.9645514833892052, 1.017221118479505, -0.8417409374903642, -1.6547532602572592, 0.41639470929414474, -0.5848869931569607, 0.4525444551380581, 0.38075238512594894, -0.8778160239184174, -0.5297772026247097, -0.8951325432073505, -0.27984126268271886, 0.3899874716066658, -0.8061575337978223, 0.17773024980476942, -0.6796637119500141, -0.4692885334141406, 0.5573940763018361, -0.036313860119673295, 0.37136310584041576, 0.5551784579361655, 0.3159079309787579, 0.27624733772466786, 0.22581297528687547, -1.0714561593471736, -0.1418151155313521, 0.600060109497894, -0.05968444707549277, -0.09663815569944452, -0.3849400467381407, -0.9458888664743407, -0.0878988381896806]"
"[-0.6345717714032344, 0.5907870856921938, -1.62144500954442, 0.7443017311727539, -1.9205711595817543, 1.3844074064806149, 1.003707956915215, 0.6754952115358065, 0.601704072499647, -0.2152251810543538, 0.30031023659564365, -0.10539369995638956, 0.8885280519361126, -1.1833276590103032, -1.487099102821695, -0.7621125322975029, -0.24813741536160389, 0.052284610845912564, 0.7898467423912996, 0.2509533369821975, -0.31949951076120164, -0.40540971772260354, -2.1365398420076867, 0.10059968451035044, 1.187498414349812, 0.042761724105614324, -0.14040930542436783, 0.3173154651171177, -0.43502070938720067, 1.2282749088405662, -0.37593352082968146, 0.6481404237733274, -0.3304857543166143, 0.021301934177166533, 0.29544429309110254, -1.1494478122623537, -0.36871854236386264, -0.22181350264989208, 0.3526638253138766, -1.0376688174628752]","[0.38300601370662934, -0.4118445242095882, -0.10591981726156088, 0.8575810639522037, -1.4435474072439647, 0.039568659200924026, -0.3594695127421292, -0.8234100027599336, 1.1136055925213262, -0.11971509502897666, 1.3258066213387782, 1.4077565981807085, 0.43546155853615376, 0.9152180333594643, -0.9785022176343275, -0.16255887985800316, -0.8028857578555263, -0.4877320493316212, -0.22975277138696487, 0.5039891045552672, 0.9488883440882337, -0.6537713835112574, 0.09333452588131451, 0.6467083923488428, 0.020850712976817776, -0.4384841811154077, -0.8058874067309141, 0.2512614782296414, -1.1813374564383936, 0.3344514607016469, -0.6038709568520283, 0.260336530976165, 0.6571173362934061, -0.3652215666896767, 0.25343851655702654, -0.47285435761832856, -0.06517026113289645, 0.10979711723984863, -0.4001055985089019, -0.14235114237157415]"
"[0.44258705787269653, 1.7259773516772299, 1.9979349918848153, -2.1485608528289792, -1.5514939750932417, 0.6643505233059134, -1.1539237430783726, -0.6816493111895136, -0.6417777659242441, -0.2382183413041457, 0.4735172578628918, 0.5953472669067368, -0.46171798674594544, -0.8323088848027815, 1.05194005135633, -0.7364406395520943, 0.0644779453128072, -0.23014174947141688, 0.3962341949992392, 2.3682719726471837, -0.2142929280411682, 0.33169246649466294, 0.26626136803695283, 0.7381668170589409, 0.14976211707618298, -0.506287665785664, 0.09325150022464242, 0.1547968730258559, 0.27550092202447923, -0.8397100622865233, 0.1796675791045671, -0.17494027649342392, -0.003597834143351523, -0.2831463424396284, 0.013847956608247829, -1.0489591109075878, -0.46639222784722834, 0.9424750020946935, -0.07809831293133786, -0.37702073437960343]","[0.5291034882382645, 1.0094018967644214, 0.47740922478701875, 1.1772276277762308, 1.553960014045859, -1.1656640708507877, -0.8851141682646956, 1.4120580064386568, 0.4926050701073321, -0.7707221416756451, 0.16240724137488566, -0.010022159257394546, 0.7697814641680893, 0.5135471814900288, 0.33671889948006845, 0.7423579978459751, -0.3491295104997493, 0.32547310647084243, 0.23598269377246892, 0.1411369427666058, -0.3020276590768176, -0.5651891295334032, 0.6029284804315886, 0.40104434910488584, -0.4268058427775801, -0.3370290115326332, -0.6622581684680465, 0.43175519496467096, 1.0196265892633565, 0.21235288034905103, -0.09585306517826361, -0.01217007463876501, -0.021411847510161463, 0.0721353979944567, 0.13128512914413554, -0.6047481738631247, 0.032108006180037625, 0.26370609384968396, -0.18400643959392518, -0.05903219765876318]"
"[0.5432560330604614, -0.842002151756605, -1.1711384195085819, -1.9382723704955631, -0.9852986435360258, -0.2268886069614818, 1.2795372827002764, 0.4054568041041179, 1.4720629768323845, 1.0228461612200441, 0.0033267046262762693, 0.34323662416816797, 1.5702650177217916, -0.453241630089811, -0.5635636883925519, -1.2775327862871932, -0.4910975560630208, 0.8302994424870289, 0.271877704392657, -0.3179008452056666, -0.5328028562136375, 0.7004692918918717, -0.34639422884196974, -0.1510857068564064, 0.9934517533365855, 0.5461917151236946, 0.0029838575043857458, -0.4209337439919021, 0.266026496071807, -0.5121060425209664, -0.6828696829559203, -0.7933936066228819, 0.23799462002881397, -0.13223258130530663, 0.9415306101393841, 0.49973627057912273, 0.08969483991704318, -0.7975573669317673, -0.8089328239970441, -1.0590468608707988]","[-0.6835016900866039, 1.4190673661691426, 0.3065084292586354, -0.692904887436361, -1.1047921532424523, 0.4179078484034034, -0.7174057966185655, 0.9283097779978597, 0.4572843460536242, 1.3333072359812033, 0.8952225875443913, 1.5967598159167131, -0.36523290579001877, -0.0967744298989116, -0.21724857304996595, 0.778452527213982, -0.4665681483551915, -0.7680894511319647, -1.4324195969875124, 0.6715138489787107, -0.22122758487818972, -0.22348459104828514, 0.2052956792514404, -0.573150426224958, -0.06972961250791126, 0.7141816618272564, 0.869666789636713, -0.46344327266698504, 0.35238451221024303, 0.2480421385172919, -0.06261819040713745, 1.377303355116293, -0.23889206179412634, -0.344634762600372, -0.2195053355279773, 0.10929312821281517, 0.28401622987259656, 0.09713455010624437, 0.5216293928171509, 0.3174803983335687]"
"[3.775048609941847, -0.9687536663847159, -0.10956509211790905, 1.4016279449295985, -0.6000017972354245, -2.528468397382583, 0.462147193560373, -1.0393519606585828, 0.04732262628757779, -0.8525285317719442, 0.7443299645905572, -0.20856645057130418, -0.8396253851762572, 1.623605510553425, -0.23960437240355217, 0.8870070648998611, 0.4071460065501317, 0.07613103492147417, 0.15301649872409426, 0.16653719818586393, -0.29611954659928674, 0.5279338915373556, -0.6062943423168878, -0.08931801748683699, -0.33956491745015366, -0.3139170285034781, -0.18862439103506284, -0.13125269307645418, -0.1309308926638751, 1.2525118014644991, 0.3382166530261657, -0.126380717201979, -0.07111857528903445, 0.20254519106851437, 0.5871400123272729, -0.1862563525814943, -1.0517073940266077, -0.03550493174365719, -0.004583223147646395, -0.17391801038923846]","[-2.0418879892221633, -1.4939100239406138, 0.7113764700201708, 0.861082281050586, 0.2343129123010917, 0.7775881170161238, -0.03576282909880148, -0.010768045767787858, -0.7458323520245668, 0.5712784980200224, -0.3391853013248726, 0.7227312958739839, 0.6207682266795311, 0.5077895854479826, 0.24404408657414922, -0.22823787188472666, -0.19778431814014866, -0.25139748482895397, -0.571736746098735, 0.10579638973585515, -0.6089406898207339, 0.43547396961698437, 0.6096514687132276, -0.1717355434922965, 0.04673660815512503, 0.2785513357068904, 0.0763156273565476, -0.3523943450677897, -0.8629762734732097, -0.10690710913342324, 0.2139326395111657, -0.812036638942431, -0.0018309299153466715, 0.030390961426157805, -0.582731664423551, -0.4573104944015918, -0.8602512038528701, -0.7016558161293879, 0.30225993620819847, 0.20920621226977054]"
