image_embedding,description_embedding
"[4.471071868752043, -0.9506450804478823, 1.1774857082566352, 2.1767802792724904, 0.4570995364520702, -1.6821984197359703, 0.23685647464451368, -1.0471423313025932]","[-2.1524712824907564, -1.3394813923410593, 0.15866667339016904, 0.41735778416636804, 1.0304867770550943, 0.5985005520873133, -0.3788773600396589, -0.5857479381355801]"
"[-1.5396172273059214, 0.14956270048182646, -1.732738961608051, 2.264082245973216, -0.32079232784458933, -0.8672931392282908, -0.6150051245340902, 0.30486334023709366]","[2.2517356258965653, -0.8685850966267364, 0.0732383948502999, -0.4840523452706442, -0.7642137044649201, -0.41673744311451094, 0.4404111355913253, -0.42075880948445576]"
"[2.2848703046866525, 2.963966118641875, -0.20345254069357538, 0.8570615045686948, -0.46498677680848244, 1.48639519526592, -1.0756099262758418, -0.5948044449582987]","[-0.16269657288024167, -0.8366741249097176, -2.025865225243051, -1.1162569366809327, 0.8553547010151431, -0.40893941085226587, 0.878398146703558, -0.546176030588077]"
"[-1.2525662981496735, 0.1604804856803667, 1.2206484659536339, 0.4856598471222533, 1.8575926180782178, 1.230562864905025, -0.3552282911072139, -0.8254797699026968]","[-0.6388531479269202, 1.0930325941263739, -0.09621206083049932, -1.0337942274186507, -0.12936548339841922, 0.509827247846693, -0.004917069978683687, -0.05148344927642911]"
"[1.1304806237931888, 0.43356967269955116, 0.22673355022398914, -3.235204964532986, 0.12324111423922458, -0.5249509693423526, -0.6047717421160375, 1.6661186961628878]","[-0.22420422095957626, 0.9665984792533969, -0.8614269284662185, -0.562421486085848, 0.28226105723009526, -0.06263911742591344, 0.9462908879293204, 1.4789485849181965]"
"[-0.8872877366314081, -1.0135561670097377, 1.5943483498900206, -1.5136361194191705, -0.291068125223372, -0.12010597715442997, -0.7415690988263143, -0.21198905206985835]","[-0.5296218245836363, 1.1562832499912483, -1.0902245873736094, 0.2571856226960431, 1.4270555324628154, 0.26716278129295273, 0.2258025521242211, 0.419618971210213]"
"[-1.2505884444524953, -0.4281969820386093, -0.3467606341088312, -1.6647052583457547, -0.1886811483434258, -0.7516444789552437, 0.15504828952950644, -1.4716218761037676]","[-0.16452382252431863, 1.5240299988239496, -0.05757929215486363, -1.46353351742734, 0.050268745984183086, 0.5853864075133942, -0.1955132458674137, -1.072230296334147]"
"[-1.0145953707475104, -1.1906810791607938, -0.6094108434140671, -1.410301537065454, -0.07528378977327949, -1.7840827447210477, -2.131138512255813, -1.1222053920520034]","[1.54328694037682, -0.6618908004320869, 0.7569750577668226, -0.23890368688135466, 0.7360636434988489, 0.6666777441083777, 1.7715793643837152, 1.0248824699381516]"
"[3.1179158876068995, -1.8049987291045253, -0.8560060900840573, 1.3191070334343964, -0.9476838716363019, -1.8059389833063444, 0.23559020188198657, -2.0393946303603863]","[-2.6384802407943284, -0.9208501615041327, 0.22907484303042283, 0.4792024472118473, 0.564711759859154, 1.0562453436265693, 0.6030454946630756, 0.7454767235943544]"
"[-0.524775900764356, 1.8508002930677647, -1.46911570127814, -1.894483004235242, -0.5654914249771366, -1.22953090263101, -1.2773468028739359, -1.4905483828070056]","[1.0315830593730646, 0.5514357185898333, 0.7318194770307901, -0.48754593420421277, -0.2890912660290099, 1.0113407292964647, 0.6413268064185453, 0.8911785637620847]"
"[-1.1190308212943199, -0.7901123166982306, 0.20472719926763536, 0.008869211120506803, 1.8117225973800857, 1.308175105805178, -0.11060013968014173, -0.5314009529871723]","[-0.22705900997994236, 1.1420828584099545, 0.5915436746175441, -0.34922795451689737, 0.808854408090419, -0.01634062256704037, -0.23367157953452855, -1.229536457444651]"
"[1.021854044703121, -1.8409719016024153, -0.9472193891997491, 0.5751603156944854, 0.013835782745218884, 1.6851629699424695, -1.981074378853758, -0.9571383977118706]","[-0.1593820867433417, -1.8623834446105987, 0.038141722238828266, -0.5234737123213369, 1.4777501788076424, -0.5217940362603306, 1.6684258624371031, -0.026097284328155636]"
"[-2.2752605072946253, -0.09966391020330344, 0.6784420381022085, 0.14453218801351717, 0.5834048763944006, 1.1433453162643972, -0.14937857986176334, -1.5589177626051942]","[0.9102407304040463, -0.38046374340155753, -0.8840085790394964, -0.7308451355102907, 1.1944536769414364, -1.6033720076046876, 1.8174009343826392, -1.0439960107933322]"
"[-1.3927619035679637, 1.8284779779119766, -1.1319397150126798, 0.9652976273011556, -1.3035751211650082, 0.8221509344633198, 1.971095598010834, 0.8209437338141107]","[0.021900042228300925, -0.07254405670808185, -1.343847897003861, 0.29841262758511544, -1.939837205283779, 0.8512970665527859, -1.0258820564944677, 0.19015724990730082]"
"[4.042201418163002, 2.620255658213514, 0.394471228377353, 0.07028096157577876, 1.9384516483663499, -0.5490452357256858, 0.5237836536252783, 0.24395834332883506]","[-0.9173346467769855, -0.6277680949038817, -1.6937258253375922, -0.41001108621434496, 0.9230473509302121, 1.0387796760072687, -0.400720865106265, 0.24332384835142562]"
"[3.002776681767514, 2.682708295640861, 0.8015362863968396, 0.18151159715942553, 1.626023764486918, 0.3957931441261984, -0.2056397951922511, 1.682401604789882]","[-0.5435873939807478, -1.1767844506216072, -0.7607381443389469, -0.35021760740125363, 0.24543018405406772, 0.2240555025373826, 0.9326254924128005, 0.38063186531178994]"
"[3.6850385836355843, -0.19031312630061709, 1.5306089467415993, 2.7140828037576026, 0.7985510791087347, -1.992040862376729, -0.5583605557938982, -0.7618270208257139]","[-1.2086969274855524, -1.7344409256858593, -1.0818152857172734, 0.24369900676454645, 1.300756063494279, 1.1782319520487758, -0.7394553365907921, -0.3059232293305233]"
"[0.6316568802026217, 0.8497013518842351, -1.4694048707694822, -2.8048492815691057, -0.03257855178669179, -0.7112988257875423, 0.028233934357715384, -0.26434070551549527]","[1.0466519592802779, 0.04883555610563161, 0.047176928932749815, -1.2196682301265644, 0.16418713228397985, 0.24946383574510303, 0.5775190440726995, 1.9221277767785983]"
"[0.7651407102865844, 1.846014623352069, -0.8711065727301552, -3.026199662571966, -0.3513281140450893, -2.040311917226815, 0.4030275533440041, 0.43446837128660376]","[1.8777030885896675, 0.8504365524466592, -0.5845123969769521, 0.6325639991472689, 0.5097270556661186, 2.127177925428633, 0.2141848967925054, -0.5980723045347381]"
"[0.559030820309291, -0.3888629173351631, 0.5646349570637149, -3.0305662763226673, 0.033757888666769056, -1.2365049346992962, 1.1424231756877137, -0.3037459568971628]","[-0.21088590318722855, 1.0345821672628979, 0.3211985276447903, 0.6635594052374657, -0.4395412369113372, 0.9273528996953452, 1.1346954985597681, 0.8917721424824856]"
"[0.02519358378212263, -0.6511816243939096, -2.9836261040040677, 1.1875207308740188, -0.13025503442864603, 1.8808184239196868, 0.2919085102458818, 0.18870899038868605]","[0.5345807709472834, 0.8168539972069531, -0.5193429018582585, -1.3632835136547652, -1.2676160495563937, -1.6311960630478362, 0.5443166553569534, 0.3483110142440177]"
"[3.6053591098722615, -0.5655017338999065, 1.8263801408554974, 1.8073867447808238, -0.5157613612754103, -2.310342611958636, -1.0281131014410527, -1.5171211883438969]","[-2.8733027732142613, -0.5072039089710016, 0.001324997177312779, 0.9122804854729861, 0.32925866808649457, 1.0979248386175886, 0.2606241690768728, 0.7022573002915867]"
"[-2.676044288977103, 1.6263580695753275, 2.7576584012369514, -0.13609131177542855, 0.8855052033658071, -1.73474572432351, 0.5842620117103363, -0.12115854599137242]","[4.554956233241473, -0.029825236911826234, 0.44435180886372216, 0.2127427133852157, 0.031763132067301095, 1.1409171851997808, 0.22066291390538192, 0.2764307129349056]"
"[0.7602091760563569, 2.0092199649486027, -0.8089724103463223, -2.43879869693708, -0.006762253480075868, 0.4990497493674073, -0.005533339132980305, 1.4145785772435218]","[-0.5126187294593173, 2.2199588227365354, 1.0635926780637148, -1.7716727437247095, 0.11481922067257769, 0.20261699365662927, -0.7772534631306884, -1.0030979649008827]"
"[-2.812413158883829, 2.2773731779917634, -0.14684052028893482, 0.02119786476064604, -0.5376955507410701, -0.6051039337473406, -1.074782440158433, -1.2674574806428756]","[1.6657630468521818, 0.8106034656278447, -0.5251686397655121, 0.9758746580790449, 0.17779028761715035, 0.44269523990127096, 0.6796664562841193, -0.3808838393751755]"
"[1.7368113774388594, 2.915264297524848, -1.8629878335629741, -0.4106298087195316, -1.0674306343902946, 1.2375753860437242, -0.9659409414362581, 1.0834159256964497]","[-0.5433407792473461, 0.045827308369447275, -1.7103300142474358, -1.751161948759223, -0.9587537429706983, -0.2269701228154475, -0.6264977200650562, 0.3357384576454223]"
"[0.6620173461833178, -2.258322662255284, 1.0072868575607812, -0.5520203298423788, 1.741971238412432, -0.18726213536960443, -1.200860147150323, 0.5421757873663811]","[-2.4248608738300415, 0.41838504133617754, 1.5616567596660762, 0.23784152769054726, -0.7451829757265626, -0.3320463670015749, 0.29327893178487224, -0.6981174264697381]"
"[-1.0508771850410208, 1.0014276707681282, -0.5628683144717871, 0.3710397308869964, -1.9132969355428637, 1.138281154271914, 2.2699396517234387, 0.9392750992991681]","[-0.25965821578542386, 0.3123924548270033, 0.3404514119574587, 0.9660902873938986, -2.166245003761087, 0.04551143781917746, -0.8269651357025006, 0.06227872501027952]"
"[-0.04967056816551826, 1.238355398040847, -0.06873561216095468, -1.9136297060544867, -0.532010607888975, -0.9107947609334663, 0.3324491672571823, 0.7716116411323107]","[-1.2473326841909123, 1.397246036325806, 0.26192474630606605, -0.4562150441645259, -0.46622397078674477, -0.38110069492549853, -1.4504919586253564, -0.2807712701558439]"
"[1.6092466279602968, 1.1545480987244339, -2.0468469249830217, -1.5376019792033346, -1.1130041139159184, 1.3525219665734611, 1.937131881361029, 0.6302047622716523]","[1.191983714486933, -0.5243655864563792, -0.5668713791570232, -1.1109770251451212, -1.3212880789526762, 0.8298778520767898, 0.29971074521200064, 1.2955611931314137]"
"[-2.709957167317693, 1.8691596838921702, -0.21275298116219166, 1.2546171773316697, -0.5583404857296685, -2.0905173803616455, 1.3979087592669077, 0.5813530627524385]","[0.8500532797850548, -0.1411440998830234, -0.5330268548446628, 1.5969014597679256, -1.2651705337875494, 0.21673458922885816, -0.7721207089644265, -0.7112000038136269]"
"[-1.3188956287105733, -0.454836099370351, -3.6663590054958317, 0.27435613261101066, -0.20174953926036493, -1.5056819515033988, 1.2774634456731366, 0.6006925480911586]","[0.7111020930043918, -0.592244250062251, 0.4725587483352209, 1.282161222899265, -2.002008285121587, -0.6388633110354646, 0.6840843056217321, 0.12474075925693279]"
"[-1.336014441030733, 0.00036241760181690346, 0.464817975196621, 1.8542609345931562, 2.3443822305621307, 0.74384415923897, 0.8189646114620364, 0.32535751035637617]","[0.3552215062279336, -0.1370095056724047, -2.6219816081196052, -0.594215547891495, -0.33220164719035483, -1.3878024325403704, 1.355691232008198, -0.7815873183156143]"
"[4.534517755373484, -0.5599131628779724, 0.7186398543846911, 1.6479638681187339, -0.8161869943188453, -1.6555623271654512, 0.5878442659722515, -1.069071629824233]","[-1.5455669349820638, -1.3902209963935175, 0.7785590073456111, 1.1718366747973663, 0.26309632007492645, 1.73403921486859, -0.0010695693269842249, 0.2544142191516066]"
"[0.6130666844121507, -0.6512201469328149, -1.2286301841524618, -0.017320048682907534, 1.062610449149566, 0.6218859480976325, -0.00025839994930436225, -0.19674936645494173]","[0.08983920444540813, -0.4988066220456053, -0.1952909648204792, -0.7410973379753465, -0.5037116519902253, 0.3520139370740344, -0.09477031105335644, -1.6537761134722055]"
"[-2.5386576413230353, 1.8474015350397, 1.6941211431174026, 0.4822298046882516, 0.9178976722979073, -1.2470063258449202, -0.573599882018847, 0.7754582861858724]","[1.513316495862877, 0.4259766252622124, -1.3577929947043117, 0.7257227276500662, -1.1744182556316785, 0.3569787829441027, 0.06394608223645093, 0.9693997503673846]"
"[-0.4333156716590727, 0.18268540474061645, 3.499028884582205, 0.7397526606902026, -2.7549596362209936, -0.09212606830970202, -1.177037367947242, 1.7614370832325852]","[-0.7469383751493023, -0.2768308214206389, 0.008378487992383707, 1.3931506520421812, 1.0376784315355039, 0.05821386985087417, -0.042637648964364123, 0.1613162699498269]"
"[2.3274811274420184, -1.7992734120151874, 0.19054372811508455, 0.36131565210244354, -0.26166646863738735, 2.871667405919895, 1.26921621491393, -1.1494321041334536]","[-0.6815280007375446, -1.8146717016214553, 0.1289583305821891, 0.08682453769434058, 0.7908794207726362, -0.9475706915057396, 0.05060468527853028, -0.01799856791361088]"
"[0.21426610059943302, -2.6174750185289435, -1.3833924760992269, -1.5011917727054205, -0.5269054451026244, -2.4139921894164984, 0.39936451799896744, -0.8566617305422266]","[-1.657130872693517, -0.1814993513450116, 0.682213069991693, 0.6931135297458242, -0.05177668485828348, 0.5512288868406022, 0.803791222312234, -1.0948908777161435]"
"[-2.2145079894901047, 0.8794655771533297, -0.9961072064447384, 3.0154502277614488, 0.36078533749930775, -1.4152537324256689, 1.3536121195542865, 1.109823798770192]","[1.4930277146258462, -1.0497168542689421, -0.7570608511162196, 0.8243049322808015, -1.5793114182626655, -0.5524201024034208, 1.0794739509176707, -0.05146876478763049]"
"[1.4429863314538, 0.8262821510806592, -0.9552960887068952, -2.2798891001197923, -1.085161059962153, -0.651588801783687, -0.7174768795224666, 0.06265298053478856]","[-0.22743576836752236, 0.5984583495920819, 0.361705593390696, -0.5516611464072352, -0.12984245972715283, 2.1911162568379354, 0.15930943366286698, 0.5944829219809037]"
"[1.3866939134753873, 1.1438442089636143, -1.8018070448087773, 1.0231251819378897, -1.8172875710798726, 1.1876457757684968, -0.06180795499071819, 0.6979935487934863]","[1.7591476890915951, -1.081812506377283, -0.30001185518384893, -0.7205924839445479, -1.2138945203324114, -0.684951635437462, -0.5004338439029029, 0.6142207292356937]"
"[0.022382576659131, -2.6469548919047847, -0.12585960327504012, -0.6042422698282777, -1.774370523840722, -2.249886524303748, -0.5437762845465546, 1.1444468344805303]","[0.9530793410438513, -0.8071766044221542, 1.3723857157911914, -0.6810159389648265, 0.18768050104848197, -0.8736063932690791, -0.23016862782724035, 1.572667538765202]"
"[1.2942111971276309, 1.8790641682423819, -2.6042610540784783, 0.7290342473433103, -0.5892916349751989, 0.15761681465111568, -0.5455069373476513, 0.3068770108063889]","[-2.02117361439503, 0.6295247771050686, -1.3645034932884839, -1.220671144284554, -0.5954889356340475, 0.5039191874982075, -0.1787976011970757, -0.46191193980131956]"
"[-0.47688592921026757, -1.8553376899441982, -0.15893157348013934, -1.2599741295571452, -0.5426511203786234, -0.3302369959679908, -0.042658810602386604, -0.03577963450174137]","[1.077432664980106, -0.4577913139514391, 2.3925334703332934, -0.8572312388335871, 0.22967354912292315, 0.20473346419034155, -0.340971452514824, 0.2415256708220076]"
"[-1.6608214071799905, -1.7762183511575198, -2.4765479391777077, 2.0098272233231262, -0.17707484498393394, 1.004102866204591, -0.02247246504732237, 0.18678970672530543]","[-0.3095319219143634, 0.08525426752933257, 0.6129235013286418, -0.3666884406430392, -1.7114739668645056, 0.19842662933336858, -0.13793329759912243, -0.09648488537057162]"
"[0.8945914955839095, -1.0447607270100958, -2.2725939769506285, -0.7022470114766722, -0.6199950007585164, 0.34993701803908317, 0.5105535044501516, 1.4554402067947134]","[-0.338882894438934, 0.37376307378659795, 0.46723311105548354, -0.458532152971272, -0.5169018122680439, -1.7386578924129639, 0.0059349532547555645, -0.6315316877267741]"
"[-0.8563959432878188, -1.3530387904724581, 2.2782741885967015, -0.5776048326744495, 1.722434286233143, -0.5269589626390246, -1.68046494234891, 0.810441638538053]","[0.3238239029607814, 1.0617368534619882, 1.5703670083867496, -0.3952707476160548, -0.04199237775616202, -0.4367208199891384, -0.2618935250147225, -0.4187748784222339]"
"[0.9548292908981922, -2.1985752418434013, 0.5261994487725327, -2.0511045641779457, -1.1920099605985335, -0.14226500904216113, 0.07909042331562223, 1.3260320101319705]","[-0.10586408186655104, -0.8987942790593239, 2.281909271645317, 1.1586855734773298, -0.6160198303974861, -0.839080123872736, -0.922976993166492, 1.2848039592322704]"
"[4.183126850393464, -0.02127392267234493, -0.6936635395830024, 1.9674280225033192, -1.1963838053445415, -1.6398358063313758, 0.925782065520839, -1.9868208696029006]","[-2.6991126391981033, -0.8635766657716731, -0.14279674001914341, 0.9800813226230326, 0.6019373431869152, 1.2075859797462538, -0.2457881338627955, -0.7097901481383668]"
"[-0.6226081846710366, -0.739354675160714, 0.5489519172625436, -1.5915849865235805, 1.0583633780047035, -0.2717215185195211, -0.14349682434829403, -0.7130710650126202]","[0.9982210898543252, 1.274296934041246, 0.5895124570702464, -0.14362068362249164, 0.8441271836901788, 0.47259455994413774, 0.12932409978099765, -1.0109692168887734]"
"[-3.1321802381828827, 1.1080043648520275, 0.9887837647156883, 2.0205131565103884, 0.11623942332769245, -0.6172605958608492, 1.136365307506614, 0.7299012993506604]","[-0.5775527740426917, 1.412487936273471, -0.417938803693905, 1.391583399896071, -1.8491442575211186, -0.2242622037463574, 0.5991326744108018, -0.4465574675363345]"
"[0.1375929842879085, -2.4404885354417267, -0.2788483435994292, -1.4823237507243867, 0.09976076264301609, 0.07891712675136249, -0.7714366585196096, -0.5869702182531614]","[0.202771974392008, 0.4806639290956175, -0.49662492744228653, -0.48980126222300063, 0.5290685520292652, 0.027590478707363936, 1.3765743431656805, 0.9482367522012867]"
"[1.1379718522658966, 2.0535311301962285, -1.482074080814686, -1.8387744281633998, 0.2733300784426503, 0.03749449540473515, -1.1252311638105255, -0.5272592458043536]","[-1.8917951104685924, 1.9257503004472512, -1.1499621685660417, -0.878056117861649, -0.112294840756892, -0.0676284971032125, 0.20950020103934883, 0.5042745475702851]"
"[0.6631939697651044, -0.33369177529408933, -0.4382339626451615, 2.2195357897631287, 0.09164634837146331, 2.541718863709152, -0.7961937240033362, -1.0659091860770822]","[-2.195122915379001, -0.7364429639538603, -0.5287671968106519, -0.9598888047012606, -0.05451247864557899, -0.5658492048061029, -0.14909851883880612, -0.06438223696563729]"
"[0.5596275323624741, 1.5883246246355194, -2.639693377520387, 0.4467329186802776, -1.5328085799355897, 0.20272617478542196, 2.0671221378956104, 0.05129092395532626]","[1.7031829548837103, -1.7491762762482583, -0.7767942015687046, -0.5677944249213737, -0.28316318230487086, 0.36632416430936543, -0.8188219058308246, -0.6778143186268536]"
"[-1.7080290475032824, -0.38822011455237454, 1.8381916288404763, 0.9546421330290848, 1.7984464411843486, -0.32351401365577204, -0.9784073182435241, 0.037037954619101185]","[0.4787517337002759, 1.3618408003433657, 1.6179303391886315, 0.5264031800266936, -0.03769759620703297, -0.0841535824080643, 0.07839776472346525, -1.4416797932119298]"
"[-1.8462361551412572, 2.1757161310974933, -0.8955999832751039, 1.519936024886968, -0.07815880545964748, -1.2790051520216372, -0.8232978132739169, 0.29483203510725925]","[1.2477231121372285, 0.5011041256274538, -1.2813695354024957, 0.17756189100260258, -1.7017201158042816, 0.990924804308902, 0.23163130273331786, 0.5715470485048572]"
"[-1.22625281628851, 1.7739587227033382, -0.19741446098158172, -1.040717821944588, 0.7586922475240416, -0.6812624366171187, -0.04541913806723584, -1.241657798833603]","[-0.18243695170963492, 1.8838733390807625, 0.4428876988278724, -1.1700811982053225, -0.5227720487558511, 0.4205137917934394, -0.634360602544732, -0.28654470353860917]"
"[-0.5970011949771307, 0.5280258834655368, 0.4746503018309081, -0.32003768234516655, -0.29796322224865257, -0.7884209124111705, -1.1090203639528777, 0.4868547273116401]","[-0.785303571144764, -0.34339565986142145, 0.551849613242312, -0.2737021680363995, -0.3716386517912725, -0.5735091374349849, 0.1707968745990545, 1.0537945686624686]"
"[3.847626967020505, 2.103810533954845, 0.16274833164250646, -0.46407329881275766, 0.2053020082249313, 0.4360104920424764, 1.3841976312877684, 0.8533332573858625]","[-0.5900426572528216, -0.36545310599961295, -1.067852813423858, -0.33073128940234414, 0.28183303705689916, 1.0393189484698617, 0.4820077068924588, -0.2749410265494328]"
"[0.7154649346673934, -2.386377068858923, 1.9336405770245264, -0.73713808387275, 0.15331019887449016, -0.1340441224727869, -0.3713621803983203, 1.1985059198238888]","[1.6348683486675941, -1.0323571517178165, 1.914417259845289, -0.12841281650294253, 0.10815359577504262, 0.05966126156113741, -0.14115563147119622, 1.0621547894711658]"
"[2.120832937336389, -0.769800793164502, 0.01121466190672884, -0.9657757279935983, 2.2037292937355093, 0.591379023405582, 0.2638266373795191, 1.0757499887134647]","[0.38326161955685406, -0.4356430432868278, 0.887786097303449, -0.6559464088743974, 0.12853762422313078, 0.09892940744913672, -1.5884501707093726, 0.1721142608502438]"
"[-3.0721922855033608, -0.08810526866983587, -0.0004512911742089543, 2.5716540032313966, -0.6072772414758139, -0.8080731201652395, 2.0684231337123817, 0.32434671105881374]","[2.281219974051738, -0.6689093167248128, -0.48227495552542504, 2.0436578275625905, -1.3184683722368309, -0.0949534929751362, 0.28319543960975196, -0.44140296879350505]"
"[-0.8908959226798411, -0.9819087949680321, 0.41214653199515083, -0.7727333042551162, -2.006421976195964, 0.7023079480815888, -1.212252140281258, -0.9944709424632239]","[0.7800933756254688, -0.23720401825778892, -0.77375143973313, 0.3351745977261465, 0.8667003678298203, -0.6518395536146379, -0.674502085851487, 1.410058752504327]"
"[-1.5029497860177456, 2.1996539110796043, -1.2158113848530987, 1.926222995953043, 0.6302580440865216, -2.3081620319827416, 0.6008046836658287, 1.5585257366537404]","[0.1937305769403382, -0.1802078309348667, -0.8626410266561009, 1.2415258770232869, -1.5393654062188429, 0.3613938009001051, 0.6872658058491576, -0.08446308927949364]"
"[-3.0283979237789933, -0.06355335333033149, 1.0281485300106714, 0.41315224422427327, 0.7534410000003017, -0.6521820305275422, 1.4962090637320997, -1.2147672111679628]","[1.3784746383333515, 1.183551777288693, -0.017821498508021838, 0.7793236766778041, -0.3942907592047822, 1.4013846126979845, 0.8635527923471764, -0.6866561837553589]"
"[1.6954777664320464, 2.650905566341926, 0.1437451106580533, 1.6918330171178673, -0.6806889516741016, -0.22640765815639763, -0.6504016267114533, -0.6996902904674861]","[0.7737981386204181, -0.4920958740282017, -0.931827448262092, -0.1831921074139315, 0.9367267433285552, 1.125105980099456, -0.41699103848936186, -0.49207983718128706]"
"[-0.6566521694058844, 1.574457474832338, 1.041574310973546, -0.028559806387257917, 1.1137540867713662, -2.317382810307082, -0.46050434718668154, 1.0501815487257462]","[-0.525227355580608, 1.158706168250138, -1.939858095720796, 0.3843550345119777, 0.011861352769327439, 0.3285334883730053, 0.3333396451050683, 0.3122916251630642]"
"[0.31442934509441894, 0.5657203732003342, 0.6948480366283911, -3.209192903154675, 1.3486398813178961, -0.38895255730606804, -0.8027096743860689, -0.19677740855283682]","[0.21300439427392048, 0.7399787644950057, -0.46304365227930655, 0.0008995782930530508, 1.442915497977838, -0.6496414218009156, -1.1291114410825238, 0.12005836336282781]"
"[-2.0407592171547444, 2.8758952288611153, 1.9460421561252956, -0.39280061163920316, -0.2768228093104422, -0.6022528821426403, -1.3257496020497386, -0.33995767898359663]","[2.418208102871862, -0.2969512828553506, -0.27581598599074486, 0.42625473972451716, 0.30873017755867743, 1.278941125869193, -0.8078741014633144, 0.6692893941066994]"
"[-0.6876254190346947, 4.2353865856632185, -1.4626406440314088, -1.5505309584679265, -1.6255642589129826, -0.03378441469679265, 0.07749607532117465, -1.2555167029658132]","[2.1110279565476526, -1.02306127782146, -0.7527649768516349, -0.029863025191910336, 0.09990556717159879, 0.9838535364789232, -0.7790562504547386, -0.3309139683806125]"
"[-0.29792022281695074, -0.9834823869888087, 0.3816923087742182, 1.3628333714502425, 0.17160454327486024, -2.38666020965781, -0.08377216284476861, 2.934111775822846]","[-0.7164365414283712, -1.003900231981807, 0.5161315670543393, 0.41240677271748033, -0.40564828545631304, -1.0745746410348462, -0.48622598169194164, 0.8271372733221872]"
"[0.2728918025020458, 1.6264029593090634, 0.1092162347755366, -2.015659982720163, -0.5840785355109706, -1.506286058494328, -1.4932843915203085, -0.09516561624141667]","[2.357184110345792, 0.9473396035528369, -0.22781299917887174, -0.8186428415272036, 2.0862872241032693, -0.6644580440263722, -1.1418617767267063, 0.40413022780627805]"
