image_embedding,description_embedding
"[-0.3511214080261612, 0.13536122783860507, 1.960878929749146, -0.2589863504870657, 1.0190855064538593, 1.8340603577216903, 1.3773079935285346, -0.6214472623396121, -0.20858466224110975, -1.4963468104895439, -0.37960626245591816, 0.6938070292825321, 0.6300050395436277, 1.1842077297192033, -0.22221339123973116, 0.18431331534478929, -0.6626475323062302, -0.7360893741715206, 0.5323731962036994, 0.9510572821863383, -0.9412955375428032, -0.9327939325968807, 0.7088188580599102, -0.22427185117953843, 0.3795215824037225, 0.7687759520520212, 0.33104599944046476, -1.1727266480605756, 0.9122487161947005, -0.2174777750949163, 0.6477125193631469, 0.3395870027723283]","[0.2773597810932124, 0.6042363536036871, -0.3163770939586479, 1.0063332540757983, 0.015265465267844579, -0.9183203141506441, 0.5322870436259609, -1.2280443996433874, 1.1664752684899322, 0.13148640415446694, 0.8170157948716723, -0.0015593766501758994, 0.48322349202740905, 0.8686783438675454, -0.39510000047641475, 0.8244202598086438, -0.97679607193034, 0.32975813877172544, -0.03233116127646198, 0.7216532887988232, -0.6254221616475184, 0.14286339938847087, 0.22009183584745146, -0.07218868110873054, -0.10145073738296043, 0.7663009635924041, -0.5458529809802103, -0.3981432242925619, -0.5123707032325415, 0.2007348772229154, 0.2969575699879946, -0.5137971405874547]"
"[-1.1223478277469146, 0.5771452899091088, 2.7440709743169025, 0.15867645673448694, -1.2757573541994063, 1.5509287235362619, -1.3215349005249846, -0.11378477568920295, 0.1954261000204317, -2.362476774048498, 0.28364446935459137, -1.4179287170882533, -0.7718335055600366, -0.9322083496435788, 0.5186303133753808, -0.2702750263199486, 0.23643553498246808, 0.06947906133544206, -0.8016966361254498, -0.8182698784807708, 0.21307016562468842, 0.3023769247913615, -0.7253163072639727, -0.07111352470086593, -0.35971767950589734, 0.47368508101611395, 0.2719568989517048, 0.3260186386333947, -0.2498231048146538, 0.9197939709095472, -0.822302676786553, 1.3310515765435786]","[0.2021504029087104, 0.6465174553908721, -0.5387312654615944, 3.014147990077955, 1.0907031994448335, -1.8047951261610622, -0.23420746526648578, 0.9111722054140456, 0.5292107781159471, -0.8099999859029514, -0.30175888307689164, 0.28118805193611024, -0.4587694145731457, -0.2525414034084744, -0.23634389842769032, -0.5041047606580713, -0.39473409433553536, -0.7068072982426221, -0.021941271909474213, -0.16170869887905862, 0.11808311467105612, 1.0566822028864902, 0.534370400919504, 0.7912623013219257, 0.29543408430476514, 0.8245180922689523, -0.3598133474981001, -0.14907206437452944, 0.013583704878747889, 0.2645833291901913, 0.1446409506196582, 0.6505712111866478]"
"[-0.10351349804456735, 1.2429465361410996, 0.4721065646193191, -2.261471906444076, 0.6373731417070034, -1.783963393824478, -2.9996387256827264, 0.2516317937826815, -1.2652482716740567, 0.5700069133885372, 0.7531388376533006, -0.26828423658933687, -0.7044923156575977, -0.058489001541187344, 0.5533459782866217, 0.01301273028726666, -1.252361682019216, 1.1856855304329315, 0.8014072227654174, -0.1802710185084879, -0.1641140911697621, 0.3706739403832503, -0.17912849070735815, 0.1503067722585883, -0.6477670335000201, 0.3404973726118418, -0.8656246998628582, 0.6988545043695237, -0.29122506182010505, -0.3260211636369668, 0.34842860776141477, -0.7518702632007439]","[0.8901483811062371, 1.218378054912166, -0.6538581547021993, -0.9986937659314673, 0.7026702762780314, 0.7154422461329343, 1.037166121648157, 2.159459437773327, -0.28243758527235013, -0.2800753520517017, -1.3943371296510845, 0.08950193439837299, 0.4039757256821307, 0.17013919680939624, -0.611064340880166, 0.39264599139798706, 0.20581065487961023, 0.19287471764277783, 0.8740027503188458, 0.41301166551468915, 0.5611284520219352, -0.8557227846132057, -0.5858381526783824, 0.4484003847402713, -0.08305591802432907, -0.07848114160054306, 0.007890990936592436, 1.026162359265855, -0.755447831428137, -0.21761621333218967, 0.41413044693693685, -0.1870043339772438]"
"[1.6277655700179643, 0.06663670803578828, 1.1692014090016327, 0.9816866428871339, 1.2859166130610182, 2.096825835329133, -0.0023835024424792486, -0.5431067534074809, -1.1418234907873648, 0.7975058470593684, 0.17743903509954076, 0.7489927868168594, 0.6278190039875875, -0.23925444498235032, -0.7850835207961998, -1.2163634187387242, -0.4064532015274368, -1.1230871253472452, 0.37865622406592286, -0.39012858166285413, -1.6127530769579004, 1.1322735536438104, -0.1809533185586593, -0.6408976435788407, -1.0573856656191496, -0.41828592567870954, -1.3543962835680574, 0.051895064592742284, 0.040284231785581395, 0.5815249574620265, -1.0369291659180309, -0.035995581298231896]","[-0.911557325526695, -0.7791344932139364, 0.26823329618238784, -1.2727479854615678, 0.47992213609971535, -0.02901626668612252, 0.8230742311538196, 0.6329926985585926, -0.22002860045475506, -2.0045389669941156, 0.8301797704918005, 0.29911414994481905, 0.37299857840655, -0.6048130843647395, 0.018269086239536263, -0.6617771150059971, 0.20481328163535037, 0.3051608082206227, -1.1054252775108546, 0.1638450917563981, -0.04196635971208491, 0.2005682905242966, -0.48397635082454055, -0.3046092434983899, 0.2059495654529347, 0.06857151293006727, 0.18581958771847928, 0.17233448679083613, -0.5854419808914241, 0.43865344378802756, -0.2911739935617364, 0.08806629094089989]"
"[0.13550510773464955, -1.0535669226077522, -2.4198697988469253, 0.23482131245934967, -0.06528258107532894, 0.7321854291360834, 0.9157398988499611, -1.3143330577960795, 0.3180791701311889, -2.212036409952879, 2.2366366598818144, -0.2454335027278043, -0.4382678524632013, -1.1082262552574855, 1.1150300947801035, 0.2661153376551076, 0.05503199409477898, -0.33270845390911563, 0.31809162517736983, 1.3201811460404176, -1.1928856544099327, 0.10420591504542553, 1.7227129471561935, 0.6810362089422666, -0.20972198833244676, 0.07494587540136663, -0.4678329117897012, -0.6851210904867594, -0.003809162735365261, 0.3626302293785705, -0.42525444489906156, 0.6114099316705429]","[-1.1041910248091238, 0.7763617083260906, 0.3226667249040421, 0.30685372457760196, 0.17004872803963172, 0.04737041088980389, 1.3429705391017213, 0.15969186808666355, 0.8369409556042129, 0.3343097639625361, 0.3075039816884429, -0.7050376927806312, 1.1702268467716654, -0.0990986375395965, 0.5160809266303727, 0.3616737973687121, -0.009524647414916952, 0.5244036533685595, 0.5801806153653482, -0.13188988899707138, 0.48256908361442763, -0.34503343371761824, -0.3307748742187521, -0.6599408375954545, 0.6638343939606934, 0.47899124858305897, -0.6630471441192193, -0.48741098163630253, -0.6671338332941341, 0.05781182294659423, 0.026262457624446855, -0.2747962264707311]"
"[0.7728812196611096, 1.9186012870105196, -2.3548858336596767, 0.6244384880899077, -1.1689638480452758, 0.9027097913102963, -0.7774008730780607, -0.23852738687224084, 1.2326421082249635, 1.233860042505237, -0.9390309236108688, 0.1484069382602115, 0.08551574323998094, -0.25793547683706075, 0.9606166079517382, 2.158831699095947, 0.17156328339440993, -1.1106505077018576, 0.7420547626052353, 0.5193135977781994, 0.32512287107516546, 0.785377731355198, 0.9832771956673668, 0.32094287545090944, 0.36346639380601153, -0.8786354713379033, 0.6381459383585062, -0.580420436852249, -0.2786107262846289, -0.9307960469968842, -0.7765505486858829, 0.6672196429208795]","[-0.25151684288934945, -1.504770032776556, -0.7395913478878559, -1.2425947624651852, -0.215135612027057, -0.2013945307795972, -1.4337525376605433, -0.29236498154547547, 0.5736279379638132, -0.48573636854804775, 0.5089719845313718, -0.5220922166338554, -1.030836113632463, 0.39218618483567336, -0.8179804716804097, 0.7638500362306638, -0.32936134789267635, 0.3034445407503227, 0.17847463770882105, 0.05724895669872708, -0.7729748697541966, 0.5314433754385135, -0.19396370038122573, 0.48947737983724965, 0.5615326811277457, 0.7052317842766268, -0.3953923313913571, -0.42651188294425635, 0.5244468483119775, 0.5847278162914387, 0.35619254078600665, -0.6476654960892743]"
"[2.7730302576219863, 0.7198403316815689, -0.23169357240694016, 0.45514802560446344, 0.8923917494030024, -0.6662221178941645, -0.751267347278218, -1.3571007270661686, 0.7041441521873898, 0.49933457884688864, 0.21790935266887695, -0.411099430182701, 0.6791152464942863, -0.33435835734790886, 1.6669389791386708, 0.24859633810273013, 1.231535222365266, 1.0833382649484402, -0.9249101906693044, -1.0595239278220052, -0.5706066474213254, -0.343783721292902, -0.8958590224584739, -0.45858857728203645, -0.8623482668778756, -0.6170330262973951, 0.23429018490856524, -0.2235669929646847, 0.5097007795683164, -0.5807122499893372, -0.5322006037438103, 0.14216541432330482]","[-0.09419587503648288, 0.6886840902840422, -1.2522586398033702, 0.0639293697507294, 1.158181641658529, 0.7781411033201541, 0.2008501478418869, -0.6427596261214693, -1.0572093102103983, 0.03733431109366595, 0.4325691471436426, 1.496789965541592, -0.2900418776643099, 0.32697936802170946, 1.0564660353167878, 0.058180563238243575, 0.28497863155644393, 0.2431828212733607, -0.11231143506887203, 0.010672986799641133, -0.6607932741021265, 0.5736443941247289, -1.1104590621140185, -0.16725338219728492, 0.20029579338546952, 0.16637604838169903, 0.41232828836108343, 0.09660914705621003, -0.3112851952921533, 0.5334929920197484, 0.6229894622057581, 1.1549735895846884]"
"[-1.6158729408816315, -1.9068051179957766, -1.0192442807037443, 1.3042271899723954, 0.14586865496014365, -0.3239992809475795, -0.9041753076650859, 0.03292045054273945, 1.2988188395353741, -2.7985731607593105, 0.6975428782524978, -0.18023297717342585, 0.509752772838174, 0.4457953273376031, -0.033904217320708134, -1.208274936428269, -0.08254078329960036, 0.211915296703164, 1.3328307861682573, 1.1481585609637206, -1.4133449957798518, 0.4186437153390347, -1.496234036600575, 0.4794011999591155, -1.1143568535522557, 1.1134068567492683, -0.8297430337605974, -0.7091947165502556, -1.1946305080788442, -0.9491539919407228, 0.07171687186337002, 0.12778956998516222]","[0.5043945422987969, 0.1256114395434708, 0.5048519470718688, 0.7695363519878794, 0.14146896376167747, -1.5060648744722642, 1.9315758876203946, 1.6978406430341089, -0.38822766310894663, -0.260620135020824, -1.2487303754274448, 1.0426218915513719, 1.229162990082254, -0.05096066120484799, 0.7260735217802835, -0.5835261244506829, -0.6629290506498436, 0.4301988264839109, -0.3779006706833821, -0.007588810761526845, -0.05221793476284885, 0.17893989144873537, -0.40381283471630647, 0.2765813392930279, 0.46422403614940266, 0.5018842328500669, 0.01084142817669306, -0.9963828294659145, -0.37168947297440325, -0.5220654940710049, 0.7609167684838963, -0.8510897673512305]"
"[2.410546530862775, 2.613734058737101, -0.7473607491686741, 0.09059273135657524, 0.24559491506064315, 1.59516529594113, 0.22369134974516144, 1.1361103989898236, 0.07954871836740862, 0.06897574991724767, -1.2731754959621704, -1.2916691967718215, 0.20834127364567231, -0.0853495285935698, -0.17868662021182796, 0.64868550742799, -0.2981196686509241, -1.4029218087666158, 0.6746922492319277, -1.082240062980574, -0.37052272002689224, -0.18662016142630344, 0.2628388621714207, 0.10529927528715848, -0.26105861694595445, 0.8200671096784126, 0.18184163048454755, -1.3838730895439901, 0.1229731192960391, -1.106498905307797, -0.18956030642247304, 0.8023312234684978]","[-1.0396989518740511, -0.4521000073906649, -1.7684214153555977, -1.2115832727892515, -0.41637164722707437, -0.10388566826591274, -1.274739482696887, 0.6667106239166527, -0.5445238810581804, -0.948527551615927, 1.016194570400413, -0.9902105661266671, -0.4012317784063821, -0.003002630722334302, 0.04377301450455662, -0.09019888376179062, -0.5344650282794015, -0.9053956747636469, -0.8722158757555256, 0.1231242579751592, 0.008898806706345446, 0.2512820921117797, 0.1662238685094079, 0.011379806494168686, 0.5639941142796218, -0.10346567742008071, -0.87849697217031, 0.27612625820757275, -0.38986047637055465, 0.6052187898238085, 0.6690810428400377, -0.07266455305647915]"
"[2.2509069069730847, -2.314448688731742, 0.2667720317274831, -0.2559181551639142, -0.17660252908512122, 0.9022370932621451, 0.45053260071486534, 1.4042302641370303, 0.2490413273795644, 2.20231131802851, 0.013211281160529826, 0.5367023980377377, -0.46259839783797907, 0.07867772687361088, 0.054365876479816166, 0.28105421691470023, -0.5357133213816005, -0.5858862388701916, -1.7870882631134961, 1.1811365721615683, -0.9386398679857234, 0.9566009314543586, 1.5854867874235343, 0.45192190056884196, 0.8781470781828838, 0.5385777939946093, 0.9676228176870064, 1.0069644906243371, 0.3700851145801963, -0.44904395926266827, -0.08376382748414549, -0.4290668122846689]","[-1.24978142805249, -1.6484421296726421, 0.0376697316322993, -0.4094057851953724, -0.04468976929415531, -0.2617854310929218, -0.17283953765817578, 0.91432781564722, 0.5804707771820119, 0.5389143486036193, 0.3075462550498541, 1.1397733382410615, -0.8597012631497185, -0.14305970369837495, 0.6202001106880436, -0.5007160381462237, 1.240367946842128, -0.35333313512609293, 0.6344079044707562, 0.38364287047133994, 0.15897691915583634, 0.40407761005204684, -0.5718162230106983, -0.8089342973899871, 0.49878179363092895, -0.0922530247459421, -0.6243508919372985, -0.7098108703645499, -0.45628644713993927, 0.2890397254621452, -0.7620878405441309, 0.42447821839515837]"
"[-0.8826757164975756, -0.3149050456804756, 0.6849593244786871, -0.8780313896796197, -0.5178223360975538, 1.4962600068635514, 0.44487720235584977, -1.9295361388393262, 0.058125379840977175, -2.6123062244783952, -0.10623728330929345, -0.8424888721588845, -1.1009389689513769, -0.4222286622056559, 0.8424308567307459, -0.6800449865757602, -0.6036008125040488, -0.4734867830147161, -0.263199368835669, 0.48250674746035527, -1.122889644999742, 1.5003950062109883, 0.7650150984461205, 0.0020274942142352132, 0.669485683720038, -0.3038362715382599, 0.537523506165018, -0.6747105212556516, -0.6993947366193165, -0.10615285326554232, 0.4576145462290764, -0.6696423394109473]","[-0.5478875346353864, 1.3410533402003886, -0.1117583196922898, 0.876388965231055, 0.6518775667896103, -1.2522310029712558, -1.283840597626297, 0.899538485219057, -0.2245884951192542, -0.8951316363212063, -0.25884340344201673, -0.3334589742185465, -0.9221885855433792, 0.3114430984718702, 0.7456077777806814, 0.11200644151289683, 0.2802424330333758, -0.1535710261471051, -0.2542925508716653, 0.4307491377291751, 0.15315397297129285, -0.26147796714698973, -0.8879903397491445, 0.06286650718813906, 0.06223153403371955, 0.47433491022029756, 0.4416770373635283, 0.01117190902139479, 0.15839041494877343, 0.2103741074598826, -0.5155033776004273, -0.15018077198171914]"
"[-1.687273104299083, 0.10967407201488553, -1.5783050005954673, 1.988612392702387, 2.3094344366558124, 0.9142520912075658, -0.4708702873478637, -1.4063466693826765, -0.6132313820000937, 0.8607201035388117, 0.40335751618667814, -1.8387086254755196, 0.7728547702322499, 0.6869717455272506, 0.3312096308205925, -0.13608165781587545, 0.21541352438417247, 0.3168024802413682, 0.3288877790071412, 0.20790501921904703, 1.0858312061056037, 1.4049372884539912, 1.3026432739496066, -0.4568821741841802, -0.5732431469638153, -0.21157359755924848, -0.41393933422339313, 0.10858973245353676, 0.13518834080430886, 0.3459346153917057, -0.06515036395037685, 0.5639318186604343]","[1.4576942662469368, -1.6880881625203084, -0.672176164723444, -0.965854154160556, 1.3611043794642887, -1.7236414115760688, -0.19829113559148598, -1.1074075280931952, -0.28681321227433065, 0.24010287736888763, -0.5883265209975185, -0.21823723154220856, -0.3906206660673307, 1.0512506026997162, -0.12007074924535778, 0.7588496706773747, 0.03252816441042079, 0.20196105564060335, 0.04344717967501321, -0.07709709736609291, 0.2444314599666578, 0.4492278357946978, 0.5102523556378267, 0.0672126249793932, -0.0353379272940333, -0.20585269680538026, 0.5557456544157682, 0.37877526302646036, -0.4359849637078617, -0.39600408354584826, 0.05370135433605878, 0.038355213895637674]"
"[-1.6143068318036566, 0.3250504553458296, -1.6953568597337558, 0.842554855971143, 0.675818503548984, 1.1225845667580334, -0.8225100602038228, 0.33860933585274494, -0.1398470081972051, 0.4480101384426432, 0.10981336182168316, 0.29153859709818475, -0.18482708808509, 0.8305947679101413, 1.969248239787276, 0.004838443285396843, -1.463992428570569, 1.281357941261661, 1.2614087331211523, 0.465688326286059, 0.1630875030878766, 1.6693037158298605, 0.2784725367161853, 1.5464119258562419, 0.3293518312882287, -0.17022797470743833, -0.11358475957071626, -1.3739845024781525, 0.803680850347734, -0.17792692988220868, 0.20676070039162175, 0.1493511323268185]","[-0.8387746674661924, 0.15348984601558552, -1.2686210632981711, 0.020478630417196463, -1.746744561927009, -0.6215041673157242, 0.47042713447547185, 0.8185436566471816, 0.197750840035972, 0.7279352121555533, -0.22401602564298037, -0.025399617990945294, -1.0217038404032566, -0.4242225812968478, 0.9374721071179475, -0.0660776828554544, 0.1502523174403857, 0.45550021580336986, 0.4552778608326437, -0.8207502152662145, -0.20086993774993833, 0.03935138588406096, -0.4406169424592087, -0.10038212753309467, -1.3825104156563233, 0.26122163254183517, 0.48831008442802465, 0.7026958090434603, -0.05491093750669134, 0.3584887112536484, -0.41907579513325277, 1.380002024757245]"
