image_embedding,description_embedding
"[-1.614802630095289, -1.424348142080907, 0.03093938724461808, 1.2765327596909568, 0.2727753050553574, 0.6711800165542035, 0.24325413594225043, 1.4483407606423726, 1.0654479393790641, 0.28322173179083737, 0.434557817089895, 0.5041133878323742, 0.8532750951428663, -1.3043846923563758, -1.0352618254564172, 1.0555517971823998, -0.8115811281397751, 0.1216350033492516, -1.6469358908348115, -0.2889759661195827]","[0.6744358749411324, 0.4441456729024357, 1.1345016171738764, 0.47091020247611665, -0.8273959944462983, -1.3766860835121877, -0.4101023687851777, -0.5784247965348456, 1.1428832878669473, 0.5789089268019599, 0.3847764699687503, 0.19552965880792064, 0.9925897463179738, 0.5520151623830929, 0.7196047498120046, -1.0179706512907987, 0.5541916675611924, 0.020591904645940014, -0.42339246796542407, 0.013041296043762906]"
"[3.7668099317163386, -1.5753346169033036, 1.2586520750857921, 1.037766307292664, -0.18607039920416324, -1.0667457107023537, 1.3467602051395082, -0.22825996004929808, -0.20125016723007152, 0.54011473341866, 1.3867640656951083, -0.257107215816237, -0.1190945873574466, -1.1678674240398688, 0.11105693771027837, -0.4287518172502187, 0.0737188767207583, 0.5687825434224074, 0.8538702474176084, -0.48933200813570554]","[-1.0751696379131772, -1.6665859944789232, 0.5157803485401565, 0.2755544971368825, 0.40504655591181665, 0.41553725609194864, -0.09044337997799463, 0.1949718847490635, -0.5999995847454034, -0.7119847866153679, -0.2522537412296138, 1.1101015911559615, 0.1768410338131378, -0.2854076902545782, 0.10120171843762667, 0.023393109533380783, 0.11789137758112916, 0.7480872903582844, -0.27100154776658175, 0.15953221221692782]"
"[-0.3511213243612123, 0.1353612317165487, 1.960879962466281, -0.2589846115508965, 1.0190947283048577, 1.8340959621723159, 1.3772561016582447, -0.6212477355470633, -0.2085706013084151, -1.495967187816243, -0.38011492030473076, 0.6971586848610128, 0.6348617976237868, 1.183208752204887, -0.22033298563884926, 0.1711988811769252, -0.6311874456536798, -0.6998217229820449, 0.4900029236966282, 0.9460345168197546]","[0.2773598485220145, 0.6042373088538425, -0.31638295220219675, 1.0063050424985982, 0.015387019670927324, -0.91843541017621, 0.5328454983880297, -1.227665846630976, 1.1651263728042418, 0.12960441251575047, 0.8163715983841418, -0.0025605180430381762, 0.4774116685290705, 0.8632884580074734, -0.3953281095086231, 0.8197500994288875, -0.9741883794571338, 0.3404129176542607, -0.05002033206544889, 0.6750668683073237]"
"[-1.1223480516561561, 0.5771455863303686, 2.744066676120626, 0.1586802636481909, -1.275803169401534, 1.5509492547977697, -1.321548834628229, -0.11421794876644971, 0.19556865704178922, -2.363428243768305, 0.28186620059545336, -1.4176416900601723, -0.7804109796935508, -0.9231359182068785, 0.5254626070334572, -0.26516244506714554, 0.17537926742080442, 0.057379956251246346, -0.7546775643138767, -0.8300654137692657]","[0.20215054381017994, 0.646520837350827, -0.5387323258582513, 3.0141023719645115, 1.0907758186158432, -1.8051082320255922, -0.2334180705801806, 0.9114590989626352, 0.5280200487353089, -0.8132769123029019, -0.3023082709288063, 0.2822450437031194, -0.4640409607804291, -0.2592481907986802, -0.23870705420298466, -0.5088905273422105, -0.38684734379024577, -0.7136092567607174, -0.04866449737515648, -0.18264510347236224]"
"[-0.10351344875649192, 1.2429462881293605, 0.47210824578792887, -2.26147396296244, 0.6373882819812482, -1.7839828930700679, -2.999587344499148, 0.25181010065750337, -1.2653117182976934, 0.5703622690733933, 0.7551928764872283, -0.2693922313656104, -0.7032995385778187, -0.06122715334959555, 0.5454803460977661, 0.013233237651556477, -1.241136868990285, 1.1722666393341992, 0.809080641423127, -0.18634763167052812]","[0.8901485716096879, 1.2183592082924548, -0.6538668339235554, -0.9986020086917048, 0.7027464622814563, 0.7157830177725792, 1.0367123718723623, 2.1591282275431762, -0.2806992041892422, -0.27855700940883577, -1.3958887193744902, 0.08502586966264129, 0.39877210960547443, 0.17484214368312262, -0.6134332688116158, 0.3857825587304431, 0.22852598588187747, 0.1914540808071745, 0.8852192863369265, 0.41822352048604833]"
"[1.6277655005113396, 0.06663708113233074, 1.169200495181557, 0.9816894233038316, 1.2858983010823395, 2.0967954287068187, -0.0023634079569749026, -0.5434214080824178, -1.1418806545748517, 0.7968794260452048, 0.17674752566909144, 0.747542350730021, 0.6226704914122861, -0.23946272629175608, -0.7801971806376663, -1.204124120949251, -0.42259766142974486, -1.1456712514327643, 0.41902323296390465, -0.3886547339861322]","[-0.9115572271164191, -0.7791389552628343, 0.2682346345543944, -1.272702026756966, 0.4799344280564929, -0.02898158070141737, 0.8228737285312836, 0.6331188911861815, -0.2190049491956629, -2.0040644206563543, 0.8299879586973711, 0.30019243954515357, 0.3714242852521816, -0.6019460008884318, 0.016567041002768935, -0.6612392778859044, 0.21113629884136134, 0.3266220014110883, -1.1093739048699824, 0.16074769426393534]"
"[0.1355051574383907, -1.0535676382110861, -2.419870879499804, 0.23481398664523928, -0.06526037768182866, 0.7322473086579013, 0.9156901948261676, -1.3139967768186431, 0.3181090595120448, -2.2113588410666085, 2.2365836669743824, -0.24173672683354205, -0.427321609216729, -1.1048820042744554, 1.1062946519235004, 0.24514347649946602, 0.08010871694340797, -0.26688500654133335, 0.2729148317289549, 1.3670161114628652]","[-1.1041910107721653, 0.7763582536832765, 0.3226532767775671, 0.3068513055517239, 0.17011774812759617, 0.04732099813596388, 1.343351237537827, 0.15981123977222622, 0.8361238706268999, 0.33284956913797065, 0.30794992608847915, -0.7048360796861225, 1.1677984643965085, -0.09926549030595853, 0.5129275964812615, 0.3671144676805088, -0.006161241398877994, 0.5247537983325101, 0.5767175165358256, -0.15379994162062233]"
"[0.7728812053146519, 1.9186017987338033, -2.3548863382399223, 0.6244408962733047, -1.1689736978382015, 0.9026973447063319, -0.7774090487007851, -0.23852543018244993, 1.2323559380119573, 1.233644417431413, -0.9403403306294578, 0.1474349281441591, 0.08618007363616788, -0.259663980025156, 0.9635416211642922, 2.1631072211906917, 0.18543887454424282, -1.1074877098846092, 0.7365633461282345, 0.5170915992794021]","[-0.2515169739554837, -1.5047681791253276, -0.7395655625165499, -1.242702563996843, -0.21510962267952613, -0.20202323559148322, -1.4329055888634465, -0.292436703654437, 0.5701904156622362, -0.49270598996020265, 0.5081349554525222, -0.5190883670719646, -1.0366360693715433, 0.3701546133509263, -0.8113833046700907, 0.7785669912837448, -0.29110610350696703, 0.2674284592730117, 0.1472964669884501, 0.06976456786726697]"
"[2.7730300848827643, 0.7198406846597233, -0.2316952874145812, 0.4551524600468669, 0.8923554684784273, -0.6662448380402619, -0.7512643715989071, -1.3576125338735994, 0.7041263154816254, 0.49847796145148987, 0.21720824620085089, -0.41254491479351657, 0.6684045548688234, -0.3319845240812705, 1.6747185758156955, 0.2684813513174362, 1.1854213179231197, 1.0404081931884475, -0.8693521496865032, -1.0691950870310218]","[-0.0941955906793485, 0.688678557858625, -1.2522537447041096, 0.06399538604035661, 1.1582236638847174, 0.7780684398231535, 0.20091879553465042, -0.6425311102889306, -1.0563852580186968, 0.03813529835393987, 0.43166584605675046, 1.4980090586133756, -0.29557199247963656, 0.32989078826043705, 1.053530941017319, 0.0637654633617356, 0.2964479051171043, 0.2458507087268514, -0.12865658508450983, -0.029828969403757864]"
"[-1.615872939707115, -1.9068048888740838, -1.0192435180110841, 1.3042277842944154, 0.14586425882493906, -0.32402926520562153, -0.9041524899424593, 0.03296878749044687, 1.298695211221639, -2.798883363806968, 0.6983072750136748, -0.1819071816593901, 0.5059490193376519, 0.443836636962757, -0.03233961380895944, -1.205861339281559, -0.08945521498063377, 0.19146141759462182, 1.3604011471915332, 1.1201727940861037]","[0.5043945455736372, 0.1256022858613478, 0.50484734548366, 0.7695547644504928, 0.14149225380429525, -1.5059069978486594, 1.931505745272175, 1.6975694282863347, -0.38797344461532307, -0.26117150645445847, -1.2496373885618108, 1.0403815796879887, 1.2272340211697181, -0.05239123825910885, 0.7260238520726597, -0.5872042160024478, -0.6477785672311174, 0.4424734114626935, -0.36264359628068465, 0.0022764811322373755]"
"[2.410546488448128, 2.613733911232329, -0.7473613824152523, 0.09059308524695395, 0.24558544868778265, 1.5951768145880663, 0.22367649779265394, 1.1361988426142413, 0.07954777435823746, 0.06885405815290775, -1.2722688920692273, -1.2907522775682228, 0.2093982662101638, -0.08130747823582953, -0.17816900311947245, 0.6396578652514362, -0.30069639188664166, -1.394160525517202, 0.6910869262425847, -1.093673878593871]","[-1.0396987094144898, -0.45211318245194754, -1.7684354454114035, -1.21153719455713, -0.41625242835641385, -0.10378028054703672, -1.274477148832144, 0.666755771806686, -0.543999776664791, -0.9489084430226512, 1.0150692598026922, -0.9927222256670695, -0.40974859974036437, 0.00012643649315462573, 0.03842471729310593, -0.09709865197759851, -0.5308371147797832, -0.8765929839131182, -0.8953543272501486, 0.08245520201373138]"
"[2.2509069925570944, -2.3144484883141914, 0.26677399029206267, -0.2559170318178005, -0.17658667448337506, 0.9022067648738352, 0.45054403479443655, 1.4043510233195013, 0.2489999296811643, 2.2028732025446254, 0.01348052138214425, 0.5363024114546203, -0.459299913808515, 0.07336609162086398, 0.052815311371576176, 0.2838926619088064, -0.5073659963528823, -0.5851362022547021, -1.8146440972629745, 1.2194858750470194]","[-1.2497813256764598, -1.648438033721593, 0.037688955795605404, -0.4093836378392017, -0.04476396814453639, -0.26205308529476085, -0.17294275082340885, 0.9148436692114008, 0.5803315962426608, 0.5397482167916056, 0.3080771638673608, 1.1445719378227286, -0.8601668586825655, -0.13899974143098612, 0.6203111393244842, -0.4887861102817975, 1.2398066574824727, -0.3684070529766576, 0.6008807363457692, 0.3824469940829743]"
"[-0.8826756501653507, -0.3149056112564891, 0.6849603933668127, -0.878035988163444, -0.517799590604393, 1.4962961137592872, 0.4448234907594924, -1.92941462281, 0.05838801643865931, -2.611858050168959, -0.10461751820218658, -0.8395204722412215, -1.0966783557092872, -0.4195230205732002, 0.8374507975611643, -0.6905042683821838, -0.597303925898391, -0.4422687916366648, -0.27690177719558834, 0.5324802006995193]","[-0.5478875848057423, 1.3410587196529038, -0.11175558726182039, 0.8763563563157536, 0.6518480616228512, -1.252313300755683, -1.2836264249715261, 0.8996028509942572, -0.225057941942207, -0.8953701340488742, -0.25850927616578395, -0.3326625120366635, -0.921510987914697, 0.3090889270170494, 0.7472537737464059, 0.11532319498936741, 0.2717861765134199, -0.16019559413278284, -0.26208850311655074, 0.4306218604656587]"
"[-1.6872731517652557, 0.1096737853892422, -1.5783060871882686, 1.988610287134328, 2.309427786766674, 0.9142611666653347, -0.4708956892837493, -1.4061600197439306, -0.6134249886227732, 0.8606352279632844, 0.40355995972762293, -1.8382594846773572, 0.7765368974888539, 0.691089271951862, 0.33208558645311365, -0.14200310415776757, 0.21232078667860418, 0.3369758178480875, 0.33554107918351606, 0.22283440588659223]","[1.4576945119059121, -1.6881036078375782, -0.672194858666461, -0.9657214573751708, 1.361163844511271, -1.7230583425639827, -0.19891941246908723, -1.1076408605606807, -0.2837487629751662, 0.2457375008809965, -0.5893608903694258, -0.22315847618582363, -0.3925164413853827, 1.0674849327117757, -0.12517908467442707, 0.7485603882553392, 0.01802096843566845, 0.23500933688514347, 0.0705094115370236, -0.1195223112097338]"
"[-1.6143067577815395, 0.3250499873827372, -1.695356237119139, 0.8425492269891949, 0.6758468071097607, 1.1226080380150498, -0.8225703667515126, 0.3389191235660922, -0.1397070183142402, 0.4486549806986793, 0.1111356520263553, 0.29311961439047246, -0.17591736753618997, 0.8325135066154353, 1.962902264365995, -0.001263603534878152, -1.4504740334036383, 1.3279840381373724, 1.2401086893226612, 0.5284316504425427]","[-0.8387745409291385, 0.15349664646127917, -1.2686144572063014, 0.020480072513927836, -1.7467558365451186, -0.6218177418462245, 0.47083240829698897, 0.8187985330031274, 0.1972335041523448, 0.727526878488581, -0.22336759370255482, -0.02224416211674561, -1.0229451944621248, -0.4263551933793679, 0.9387618615014871, -0.05531679074440763, 0.15364882056944779, 0.4386796854021683, 0.4416179020955706, -0.8350022645195618]"
"[-0.7790031523401011, 0.04299872284134044, 0.3303747505945828, 1.574426999202005, 1.919219542663495, 0.11950448416124844, 0.45601440990835, 1.666762272128488, -0.9820195141319482, -1.037306895102905, 0.7501255665043876, -0.08495956931937046, 0.3265867947157756, 2.1917013268545444, 0.012782420484524546, -0.22676877175722515, 0.9440753408321871, 0.680302073817971, -0.8207017855312655, 0.39391112556074054]","[0.7062918455966846, -1.8103378056318642, -1.407209492030915, -0.235141779109655, 0.892706571227785, -1.6767876426754025, 0.40844363490429575, -1.407765928325288, 0.007408546567245735, 0.6075606739402499, -0.6986066462995513, -0.15301176350402196, -0.46596072821440243, -0.03967118546439929, -0.3564725202294022, 0.5954233764819664, 0.6019082196212043, -0.6960209096503093, -0.4660612127942105, -0.11152201055108928]"
"[-2.9039638716748404, 0.0559918929258782, -2.1447921242580836, 1.3804631618510368, 0.23318383708866516, 0.563138455067994, 0.2782265959819315, -0.4434386904029869, 0.26586066849069073, -1.8719157511018676, -1.2823412127818532, 0.9105483084676378, 1.1166775612236528, -0.3022999202842687, 2.2360635899027765, 0.1507947753333722, 0.08624688528800956, 1.0318039578647038, -1.6714670623133068, -1.052448085034708]","[1.512571017735779, 0.0005679414524727323, 0.7020215085225084, 0.8928548157411719, -0.7587150633105342, -0.31298347620472555, 0.28188007048051433, -1.0776487877808736, 0.2512237522115802, -1.2482321214140493, -1.2607107115810563, 0.611671969805988, -0.476716450596754, 1.033470102148785, -0.16155084835363256, -1.3104740167013937, -0.1116160829572386, 0.39203303716452015, 1.06952535241264, 0.8670675496763434]"
"[-0.25328186680062287, -2.018145558136074, 0.23378264713187807, 0.13105719912033, 0.4121497644184188, -0.17452993426345845, -0.11496369052493663, 1.492038176539743, 0.6083987008940376, 1.1356064589768289, 1.3786455820251757, 0.12092523198997698, -0.21365912637830115, -0.06844773024348884, -0.02440378645252671, 0.27826161975674973, 0.1107928244118271, -0.6055465461120798, -1.2303796423902094, -0.2840403526665907]","[-0.4859451743391994, -1.0285709177516806, 1.1914120666082282, -0.21785417758214076, -0.9184014320776968, 0.2820668885446599, 0.12939868735035642, 1.3000047275854818, 0.9277426114991002, 0.4009101036982873, -0.38874831507918783, -0.13928245264613534, 0.17327337484535435, 0.3500587998415084, -0.16122684922936317, -0.16926810966179362, 0.6769427639018564, -0.5060175638205805, 0.3603376274837122, 0.4620604201038945]"
"[-1.0259362103020848, 0.315518751646416, 1.8398147494966135, 1.153521711242308, 1.7045287707463121, 0.7665593300431806, -0.24475375856733264, -1.7200554774318606, 0.8441665212596797, -1.5233927667018152, -0.5504731445364818, 1.3777934468155848, 1.0035696730360666, -1.8712501501884677, 0.283493536606441, 0.33876263334661166, 0.14765661927280396, 0.9482205635851807, -0.886564598637706, -0.96070810647999]","[0.5643618598048766, 0.3776845643043783, -0.20914995396576477, 2.0319089993160664, 1.1529525536384726, -0.030403357503818125, 0.07238250489073204, -0.5227301224322557, 0.24191989564991326, -0.11909971740059894, 0.12730843535616668, 0.27675593094168704, -0.23241002447009268, 0.9544729650563593, 0.7630386449843866, -1.0344034821133636, 0.050867949437799154, 0.95023453349069, 1.3477981911641197, 0.6378867427178343]"
"[-0.0956601210302994, 0.8116439654038278, 0.3891302087096365, -2.1871835192206266, -1.1435169906668567, -0.49253864710806194, -0.07737606449974872, -0.569206698685451, 0.08104565082178661, -1.0616162252522954, -0.3708663364618746, -0.8997954351653215, 1.5522656680638607, 1.540279509552869, -0.030674650904761364, -1.080243138569677, 0.45056647182766524, 0.6388056717740548, -0.9022138015990552, -1.1588374232674563]","[-0.09417886038408377, 1.0736204531912505, -0.6173854561362251, 0.43969273944189974, 2.0431801836129204, -0.13579914311546035, -0.44256578899694216, 0.30065033187816126, -1.3170706759705402, 0.2615699042699583, 0.08260347453093586, 0.2956991704532006, 0.06968861867983489, 0.5251396457628027, 0.04534604631254653, -0.4474685061397985, -0.13041332480039905, -0.47303131502796186, 0.575800736437736, -0.40704546311215156]"
"[-0.7499844056280884, 1.2543115124964799, 1.4224540733513396, -1.2857230532108326, -1.4145558853025182, 1.172169948541982, -1.0299413263321544, -1.3740358517201041, -0.6520821562837771, -1.6016370863304663, 0.43510320228026184, -1.3580850587440938, -2.191346933452848, -0.8046845336177302, 1.7880057211900564, 0.3665570148957079, -0.3651558800783669, -0.4974167876938359, -0.10344633267897668, 0.500185156183242]","[0.396125381593458, 1.272166818599334, -1.196477520142306, 0.7828009634343799, 1.3214998660498285, -0.09578011016444124, -0.8659403899389783, 1.0010471096834166, -0.12694960222919868, -0.7842758944313547, 0.24431975461209302, -1.1731014956558106, -0.004900771015004985, -0.6308611604592371, -0.051020305038265525, -0.0548486170346262, 0.16635542514108007, -0.2766523159078671, 1.5212809259076734, -0.17671369383001614]"
